index,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
56,density.py,3.0,3.0,3.0,1.0,13.0,3.0,11.0,2.0,1.0,5.0,4.0,85.0,23.0,50.0,10.0,40.0,15.0,1.0,0.0,47.0,9.0,38.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,4.0,3.0,0.30,15.0,15.0,15.0,8.0,0.0
57,fragments.py,5.0,5.0,5.0,2.0,23.0,5.0,20.0,3.0,1.0,5.0,4.0,134.0,30.0,89.0,9.0,80.0,18.0,1.0,0.0,83.0,8.0,75.0,1.0,1.0,1.0,1.0,21.0,21.0,21.0,8.0,3.0,0.20,25.0,25.0,25.0,12.0,0.0
58,lpa.py,4.0,4.0,4.0,2.0,22.0,6.0,17.0,4.0,1.0,5.0,4.0,132.0,35.0,76.0,9.0,67.0,21.0,2.0,0.0,74.0,9.0,65.0,2.0,2.0,2.0,1.0,17.0,17.0,17.0,6.0,3.0,0.28,22.0,22.0,22.0,10.0,0.0
59,mbo.py,4.0,4.0,4.0,2.0,20.0,5.0,17.0,3.0,1.0,5.0,4.0,121.0,32.0,76.0,8.0,68.0,18.0,1.0,0.0,72.0,8.0,64.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,6.0,5.0,0.24,22.0,22.0,22.0,10.0,0.0
60,mpa.py,4.0,4.0,4.0,2.0,19.0,5.0,15.0,3.0,1.0,5.0,4.0,118.0,32.0,68.0,9.0,59.0,18.0,2.0,0.0,66.0,9.0,57.0,2.0,2.0,2.0,1.0,17.0,17.0,17.0,6.0,3.0,0.26,22.0,22.0,22.0,10.0,0.0
61,opa.py,4.0,4.0,4.0,1.0,19.0,5.0,15.0,2.0,1.0,6.0,5.0,141.0,40.0,87.0,10.0,77.0,18.0,2.0,0.0,81.0,10.0,71.0,2.0,2.0,2.0,1.0,19.0,19.0,19.0,1.0,5.0,0.21,26.0,26.0,26.0,6.0,0.0
62,population.py,3.0,3.0,3.0,1.0,14.0,4.0,11.0,2.0,1.0,5.0,4.0,94.0,28.0,54.0,10.0,44.0,15.0,2.0,0.0,52.0,9.0,43.0,2.0,2.0,2.0,1.0,11.0,11.0,11.0,1.0,3.0,0.28,16.0,16.0,16.0,5.0,0.0
63,volume.py,3.0,3.0,3.0,1.0,17.0,1.0,12.0,2.0,1.0,12.0,11.0,264.0,48.0,176.0,22.0,154.0,43.0,12.0,1.0,160.0,22.0,138.0,5.0,5.0,5.0,1.0,8.0,8.0,8.0,1.0,6.0,0.24,42.0,42.0,42.0,12.0,0.0
65,adfparser.py,18.0,18.0,18.0,3.0,107.0,24.0,78.0,24.0,1.0,8.0,7.0,882.0,182.0,559.0,13.0,546.0,174.0,2.0,0.0,548.0,13.0,535.0,2.0,2.0,2.0,1.0,129.0,129.0,129.0,13.0,6.0,0.31,145.0,145.0,145.0,24.0,0.0
66,ccopen.py,8.0,8.0,8.0,8.0,40.0,16.0,48.0,16.0,0.0,2.0,1.0,101.0,23.0,58.0,10.0,48.0,20.0,1.0,0.0,47.0,10.0,37.0,1.0,1.0,1.0,1.0,16.0,16.0,16.0,15.0,2.0,0.34,17.0,17.0,17.0,16.0,0.0
68,gamessparser.py,21.0,21.0,21.0,2.0,125.0,14.0,85.0,50.0,1.0,7.0,6.0,912.0,102.0,521.0,12.0,509.0,316.0,2.0,0.0,506.0,12.0,494.0,2.0,2.0,2.0,1.0,142.0,142.0,142.0,8.0,6.0,0.61,150.0,150.0,150.0,14.0,0.0
69,gamessukparser.py,15.0,15.0,15.0,2.0,71.0,9.0,63.0,13.0,1.0,7.0,6.0,524.0,68.0,388.0,12.0,376.0,85.0,2.0,0.0,378.0,12.0,366.0,2.0,2.0,2.0,1.0,99.0,99.0,99.0,10.0,5.0,0.22,106.0,106.0,106.0,16.0,0.0
70,gaussianparser.py,21.0,21.0,21.0,4.0,124.0,24.0,78.0,43.0,1.0,8.0,7.0,1026.0,184.0,558.0,13.0,545.0,309.0,2.0,0.0,552.0,13.0,539.0,2.0,2.0,2.0,1.0,159.0,159.0,159.0,28.0,6.0,0.55,171.0,171.0,171.0,35.0,0.0
71,jaguarparser.py,12.0,12.0,12.0,1.0,64.0,10.0,49.0,15.0,1.0,7.0,6.0,474.0,78.0,303.0,12.0,291.0,98.0,2.0,0.0,296.0,12.0,284.0,2.0,2.0,2.0,1.0,80.0,80.0,80.0,3.0,6.0,0.32,87.0,87.0,87.0,9.0,0.0
72,logfileparser.py,5.0,5.0,5.0,2.0,32.0,6.0,17.0,11.0,1.0,8.0,7.0,300.0,65.0,148.0,27.0,121.0,90.0,8.0,1.0,135.0,24.0,111.0,4.0,4.0,4.0,1.0,20.0,20.0,20.0,4.0,3.0,0.61,45.0,45.0,45.0,16.0,0.0
73,mm4parser.py,4.0,4.0,4.0,1.0,39.0,4.0,15.0,28.0,1.0,6.0,5.0,260.0,33.0,86.0,11.0,75.0,148.0,2.0,0.0,83.0,11.0,72.0,2.0,2.0,2.0,1.0,18.0,18.0,18.0,1.0,2.0,1.72,24.0,24.0,24.0,6.0,0.0
74,molproparser.py,14.0,14.0,14.0,1.0,77.0,12.0,55.0,20.0,1.0,8.0,7.0,644.0,100.0,399.0,13.0,386.0,146.0,2.0,0.0,391.0,13.0,378.0,2.0,2.0,2.0,1.0,110.0,110.0,110.0,4.0,6.0,0.37,119.0,119.0,119.0,11.0,0.0
75,mopacparser.py,3.0,3.0,3.0,1.0,30.0,3.0,12.0,21.0,1.0,6.0,5.0,215.0,32.0,68.0,10.0,58.0,119.0,2.0,0.0,67.0,10.0,57.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,1.0,2.0,1.75,19.0,19.0,19.0,6.0,0.0
76,orcaparser.py,9.0,9.0,9.0,1.0,54.0,10.0,46.0,7.0,1.0,7.0,6.0,407.0,76.0,288.0,12.0,276.0,50.0,2.0,0.0,285.0,12.0,273.0,2.0,2.0,2.0,1.0,62.0,62.0,62.0,1.0,5.0,0.17,69.0,69.0,69.0,7.0,0.0
79,qt4progress.py,1.0,1.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,4.0,3.0,42.0,13.0,24.0,5.0,19.0,5.0,1.0,0.0,24.0,5.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.21,6.0,6.0,6.0,4.0,0.0
80,qtprogress.py,1.0,1.0,1.0,1.0,6.0,2.0,6.0,0.0,1.0,4.0,3.0,41.0,14.0,22.0,5.0,17.0,5.0,1.0,0.0,22.0,5.0,17.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.23,5.0,5.0,5.0,4.0,0.0
81,textprogress.py,1.0,1.0,1.0,1.0,9.0,3.0,8.0,0.0,1.0,4.0,3.0,54.0,19.0,29.0,5.0,24.0,6.0,1.0,0.0,29.0,5.0,24.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,0.21,7.0,7.0,7.0,4.0,0.0
82,webel.py,2.0,2.0,2.0,1.0,11.0,0.0,7.0,2.0,4.0,24.0,23.0,373.0,56.0,205.0,40.0,167.0,114.0,4.0,1.0,177.0,36.0,141.0,3.0,3.0,3.0,1.0,12.0,12.0,12.0,4.0,3.0,0.56,59.0,59.0,59.0,36.0,0.0
83,wip.py,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,3.0,3.0,23.0,3.0,14.0,7.0,7.0,6.0,0.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.43,4.0,4.0,4.0,3.0,0.0
88,commonTest.py,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,3.0,27.0,26.0,271.0,45.0,119.0,36.0,83.0,107.0,2.0,0.0,119.0,36.0,83.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.90,28.0,28.0,28.0,27.0,0.0
89,methoxy.py,1.0,1.0,1.0,1.0,181.0,0.0,0.0,0.0,0.0,1.0,0.0,224.0,22.0,181.0,0.0,181.0,26.0,1.0,0.0,21.0,0.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14,1.0,1.0,1.0,1.0,0.0
92,geometry.py,2.0,2.0,2.0,1.0,18.0,2.0,9.0,6.0,2.0,8.0,8.0,220.0,35.0,82.0,14.0,68.0,103.0,0.0,0.0,86.0,14.0,72.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,2.0,1.26,20.0,20.0,20.0,10.0,0.0
93,geometryTest.py,2.0,2.0,2.0,1.0,30.0,5.0,24.0,7.0,1.0,5.0,4.0,169.0,31.0,103.0,10.0,93.0,35.0,2.0,0.0,103.0,10.0,93.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.34,10.0,10.0,10.0,5.0,0.0
95,kinetics.py,2.0,2.0,2.0,1.0,16.0,2.0,11.0,2.0,1.0,11.0,11.0,248.0,44.0,147.0,34.0,113.0,62.0,0.0,0.0,124.0,24.0,100.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,3.0,0.42,28.0,28.0,28.0,14.0,0.0
97,molepro.py,5.0,5.0,5.0,5.0,22.0,1.0,15.0,5.0,1.0,2.0,2.0,87.0,9.0,34.0,5.0,29.0,44.0,0.0,0.0,34.0,5.0,29.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,9.0,3.0,1.29,11.0,11.0,11.0,10.0,0.0
98,moleproTest.py,1.0,1.0,1.0,1.0,10.0,2.0,4.0,4.0,1.0,3.0,3.0,50.0,13.0,18.0,9.0,9.0,19.0,0.0,0.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.06,3.0,3.0,3.0,3.0,0.0
101,qchem.py,7.0,7.0,7.0,2.0,39.0,3.0,25.0,10.0,1.0,9.0,9.0,410.0,46.0,235.0,17.0,218.0,132.0,0.0,0.0,226.0,17.0,209.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,6.0,7.0,0.56,66.0,66.0,66.0,22.0,0.0
102,qchemTest.py,1.0,1.0,1.0,1.0,10.0,0.0,7.0,4.0,1.0,7.0,6.0,94.0,11.0,52.0,14.0,38.0,31.0,2.0,0.0,52.0,14.0,38.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.60,8.0,8.0,8.0,7.0,0.0
105,chemkin.py,11.0,11.0,11.0,4.0,61.0,5.0,47.0,11.0,2.0,30.0,29.0,1986.0,231.0,1391.0,58.0,1333.0,384.0,1.0,0.0,1097.0,58.0,1039.0,1.0,1.0,1.0,1.0,49.0,49.0,49.0,16.0,7.0,0.28,338.0,338.0,338.0,146.0,0.0
106,chemkinTest.py,1.0,1.0,1.0,1.0,23.0,4.0,13.0,6.0,1.0,9.0,9.0,231.0,48.0,127.0,21.0,106.0,56.0,0.0,0.0,96.0,18.0,78.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,0.44,12.0,12.0,12.0,11.0,0.0
107,constants.py,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,133.0,26.0,31.0,1.0,30.0,76.0,1.0,0.0,16.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.45,1.0,1.0,1.0,1.0,0.0
108,constantsTest.py,1.0,1.0,1.0,1.0,5.0,0.0,2.0,3.0,1.0,15.0,14.0,148.0,22.0,47.0,18.0,29.0,79.0,2.0,0.0,47.0,18.0,29.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.68,16.0,16.0,16.0,15.0,0.0
109,constraints.py,23.0,23.0,23.0,20.0,69.0,13.0,51.0,5.0,0.0,1.0,1.0,104.0,16.0,55.0,6.0,49.0,33.0,0.0,0.0,55.0,6.0,49.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,20.0,3.0,0.60,23.0,23.0,23.0,20.0,0.0
110,constraintsTest.py,1.0,1.0,1.0,1.0,10.0,2.0,5.0,3.0,1.0,1.0,1.0,55.0,9.0,8.0,5.0,3.0,38.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.75,1.0,1.0,1.0,1.0,0.0
116,database.py,5.0,5.0,5.0,2.0,29.0,2.0,20.0,7.0,1.0,21.0,21.0,678.0,70.0,432.0,43.0,389.0,183.0,0.0,0.0,352.0,41.0,311.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,16.0,4.0,0.42,115.0,115.0,115.0,60.0,0.0
117,depository.py,1.0,1.0,1.0,1.0,15.0,0.0,12.0,2.0,2.0,9.0,9.0,210.0,23.0,120.0,46.0,74.0,67.0,0.0,0.0,56.0,15.0,41.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,3.0,0.56,17.0,17.0,17.0,15.0,0.0
118,family.py,6.0,6.0,6.0,3.0,35.0,3.0,23.0,8.0,5.0,58.0,58.0,2240.0,283.0,1369.0,111.0,1258.0,605.0,0.0,0.0,1132.0,82.0,1050.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,33.0,9.0,0.44,398.0,398.0,398.0,197.0,0.0
119,familyTest.py,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,4.0,4.0,44.0,6.0,24.0,10.0,14.0,14.0,0.0,0.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.58,4.0,4.0,4.0,4.0,0.0
121,kineticsTest.py,1.0,1.0,1.0,1.0,30.0,4.0,22.0,3.0,4.0,18.0,18.0,595.0,98.0,426.0,51.0,375.0,73.0,0.0,0.0,208.0,44.0,164.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.17,27.0,27.0,27.0,18.0,0.0
122,library.py,5.0,5.0,5.0,3.0,29.0,1.0,22.0,5.0,2.0,16.0,16.0,539.0,50.0,369.0,52.0,317.0,121.0,0.0,0.0,264.0,27.0,237.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,20.0,7.0,0.33,88.0,88.0,88.0,60.0,0.0
124,reference.py,5.0,5.0,5.0,1.0,13.0,0.0,10.0,3.0,4.0,14.0,14.0,328.0,38.0,145.0,19.0,126.0,145.0,0.0,0.0,176.0,19.0,157.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,1.0,2.0,1.00,72.0,72.0,72.0,14.0,0.0
125,rmg.py,2.0,2.0,2.0,1.0,15.0,0.0,11.0,4.0,1.0,13.0,12.0,273.0,29.0,152.0,41.0,111.0,92.0,1.0,0.0,119.0,24.0,95.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,3.0,0.61,34.0,34.0,34.0,22.0,0.0
126,solvation.py,2.0,2.0,2.0,1.0,15.0,0.0,10.0,4.0,7.0,53.0,53.0,945.0,114.0,551.0,97.0,454.0,296.0,0.0,0.0,455.0,68.0,387.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,7.0,4.0,0.54,130.0,130.0,130.0,79.0,0.0
127,solvationTest.py,1.0,1.0,1.0,1.0,13.0,1.0,10.0,3.0,1.0,17.0,16.0,265.0,41.0,181.0,25.0,156.0,55.0,2.0,0.0,121.0,25.0,96.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.30,21.0,21.0,21.0,17.0,0.0
128,statmech.py,2.0,2.0,2.0,1.0,14.0,0.0,10.0,4.0,5.0,39.0,39.0,704.0,81.0,405.0,79.0,326.0,219.0,0.0,0.0,311.0,52.0,259.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,4.0,6.0,0.54,104.0,104.0,104.0,52.0,0.0
129,statmechfit.py,3.0,3.0,3.0,1.0,24.0,2.0,15.0,7.0,4.0,16.0,15.0,506.0,75.0,248.0,26.0,222.0,186.0,1.0,0.0,255.0,26.0,229.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,2.0,0.75,54.0,54.0,54.0,20.0,0.0
137,thermo.py,4.0,4.0,4.0,2.0,25.0,2.0,16.0,6.0,4.0,64.0,63.0,1780.0,252.0,1076.0,105.0,971.0,463.0,1.0,0.0,858.0,85.0,773.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,9.0,5.0,0.43,286.0,286.0,286.0,130.0,0.0
138,thermoTest.py,2.0,2.0,2.0,1.0,21.0,3.0,14.0,4.0,5.0,36.0,35.0,871.0,174.0,532.0,63.0,469.0,170.0,2.0,0.0,455.0,58.0,397.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,3.0,4.0,0.32,84.0,84.0,84.0,42.0,0.0
142,arrheniusTest.py,1.0,1.0,1.0,1.0,11.0,0.0,8.0,3.0,5.0,69.0,69.0,950.0,84.0,597.0,84.0,513.0,269.0,0.0,0.0,460.0,84.0,376.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.45,101.0,101.0,101.0,69.0,0.0
143,chebyshevTest.py,2.0,2.0,2.0,1.0,11.0,0.0,8.0,3.0,1.0,14.0,13.0,219.0,22.0,120.0,18.0,102.0,78.0,2.0,0.0,102.0,18.0,84.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,3.0,0.65,29.0,29.0,29.0,14.0,0.0
144,diffusionLimited.py,1.0,1.0,1.0,1.0,11.0,0.0,9.0,4.0,1.0,7.0,6.0,99.0,16.0,63.0,13.0,50.0,30.0,1.0,0.0,58.0,13.0,45.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,0.48,13.0,13.0,13.0,7.0,0.0
145,falloffTest.py,1.0,1.0,1.0,1.0,13.0,0.0,10.0,3.0,3.0,45.0,44.0,729.0,60.0,479.0,56.0,423.0,190.0,2.0,0.0,409.0,56.0,353.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,7.0,3.0,0.40,79.0,79.0,79.0,51.0,0.0
146,kineticsdataTest.py,2.0,2.0,2.0,1.0,11.0,0.0,7.0,3.0,2.0,24.0,24.0,344.0,32.0,197.0,32.0,165.0,115.0,0.0,0.0,174.0,32.0,142.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.58,48.0,48.0,48.0,24.0,0.0
148,tunnelingTest.py,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,13.0,13.0,178.0,21.0,75.0,20.0,55.0,82.0,0.0,0.0,68.0,20.0,48.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.09,15.0,15.0,15.0,13.0,0.0
150,adjlist.py,22.0,22.0,22.0,15.0,92.0,11.0,71.0,18.0,3.0,10.0,9.0,993.0,126.0,670.0,21.0,649.0,219.0,1.0,0.0,576.0,17.0,559.0,1.0,1.0,1.0,1.0,81.0,81.0,81.0,59.0,6.0,0.33,221.0,221.0,221.0,151.0,0.0
151,adjlistTest.py,1.0,1.0,1.0,1.0,23.0,2.0,19.0,2.0,3.0,31.0,30.0,792.0,101.0,591.0,40.0,551.0,102.0,2.0,0.0,398.0,39.0,359.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,1.0,0.17,37.0,37.0,37.0,31.0,0.0
152,atomtype.py,2.0,2.0,2.0,1.0,32.0,0.0,13.0,3.0,2.0,11.0,10.0,500.0,66.0,318.0,21.0,297.0,116.0,4.0,1.0,214.0,13.0,201.0,4.0,4.0,4.0,1.0,8.0,8.0,8.0,6.0,3.0,0.36,26.0,26.0,26.0,16.0,0.0
153,atomtypeTest.py,1.0,1.0,1.0,1.0,14.0,0.0,11.0,3.0,2.0,16.0,15.0,275.0,36.0,179.0,22.0,157.0,64.0,2.0,0.0,124.0,22.0,102.0,2.0,2.0,2.0,1.0,9.0,9.0,9.0,1.0,1.0,0.36,26.0,26.0,26.0,16.0,0.0
