hash,time,message,keyword_buggy,human_buggy,fastread_buggy
d20a02b4,2015-12-16 18:55:34,Fixed link to correct ghpages,1,,1
82a8e6fb,2015-12-16 19:02:16,Added doi badge,0,,0
8377fd85,2015-12-16 19:21:14,Use static license image url,0,,0
1a0f753d,2015-12-17 09:16:54,Changed license button to shields.io version,0,,0
b131f4ea,2015-12-17 15:31:41,Make slurm container depend on Mysql container for accounting.,0,,0
41d72808,2015-12-17 15:34:24,For xenon slurm docker container job completion storage with correct pw.,0,,0
8d865abb,2015-12-18 09:34:29,Switched travis and codecov links back to develop version,0,,0
724b09d4,2015-12-18 09:42:42,Merge pull request #367 from NLeSC/dockerslurmcomment,0,,1
95c192f1,2015-12-18 09:43:05,Merge pull request #363 from NLeSC/dropdocbuilddeps,0,,1
c53381c2,2015-12-18 09:43:16,Merge pull request #359 from NLeSC/fixture_loading,0,,1
253eca66,2016-01-18 10:02:45,recommitted unstable webdav changes that were removed for v1.1,0,,0
94c8c0f6,2016-01-18 11:11:33,fixed bug in webdavlocation,1,,1
523e365d,2016-01-19 14:26:31,added extra tests for webdav directory stream,0,,0
300b900f,2016-01-19 15:48:04,simplified webdav directory stream,0,,0
04ccdb34,2016-01-20 09:49:49,webdav directory listing,0,,0
61f9ea18,2016-01-20 10:41:01,access and modified time attributes refer to creation time if unknown (webdav),0,,0
ec973a66,2016-01-20 13:38:10,webdav directory attribute stream,0,,0
2e9cea33,2016-01-20 17:03:20,WIP inputstream for webdav,0,,0
d80572fd,2016-01-22 14:56:28,Added osx to travis-ci.,0,,0
8c0dc47a,2016-01-22 15:05:38,jdk_switcher failed  using default jdk for travis-ci osx build.,1,,0
494e6e03,2016-01-22 15:46:52,Added integration tests to osx travis-ci build.,0,,0
73eb8d22,2016-01-22 15:59:49,Osx integration test filter too strict  it found no tests.,0,,0
dc760c8c,2016-01-22 16:25:46,Added configuration for appveyor and appveyor build badge.,0,,0
118059a2,2016-01-22 17:04:57,To appveyor added codecov  artifacts and test results of 2 junit files.,0,,0
c0656178,2016-01-22 17:14:33,after_test not run on test failure  moved after test commands to test_script section.,0,,0
e1339e2d,2016-01-22 17:21:58,Test steps stop on failure  moved codecov  test results to on_finish.,0,,0
af69af0f,2016-01-22 17:53:25,Add Python 3.4 to path  it has pip.,0,,0
253cdba9,2016-01-22 18:08:40,Create jacoco xml + upload all unit test results.,0,,0
b87b5daa,2016-01-22 18:23:51,Use full name of file.,0,,0
c7f3fec9,2016-01-22 18:30:43,Use foreach and fullname,0,,0
7cbf4b0c,2016-01-22 18:38:47,Add more envvars to codecov.,0,,0
31e791c9,2016-01-25 12:52:54,Run local integration tests in appveyor.,0,,0
0d802b04,2016-01-25 12:57:48,Run unit and integration tests together for appveyor.,0,,0
261f7db0,2016-01-25 13:00:27,Typo,0,,0
36124202,2016-01-25 13:30:08,Dont exit when dir exists.,0,,0
a2bdc9e1,2016-01-25 13:41:21,Exclude bat file from license check,0,,0
4451ef63,2016-01-25 13:46:24,Added integration test results to appveyor tests tab.,0,,0
7d3ff2cf,2016-01-25 14:20:50,Run integration tests even if unit tests fail.,1,,0
5491c50b,2016-01-25 14:32:51,Submit integration test coverage to codecov.,0,,0
792e05b2,2016-01-26 10:00:55,Workaround for windows delete directory quirck. Fixed homedir expansion on windows.,1,,1
3771a9b4,2016-01-26 10:22:22,Symlinks should be created in working dir of integration tests.,0,,0
31a219a0,2016-01-26 15:56:11,Closed directory streams in tests and utils. Windows will not allow the delete of a dir when it has a stream open,0,,0
bf5ac92e,2016-01-26 16:48:55,Skip the isHidden test for files on windows as they seem to fail,1,,0
19ca87cf,2016-01-26 17:07:24,Update DOI link,0,,0
bf6e22c4,2016-01-28 13:14:51,Merge pull request #372 from NLeSC/windows-quircks,0,,1
90656bd7,2016-01-28 13:22:17,Added comment about jdk switcher,0,,0
cee7a48e,2016-01-28 14:04:55,Merge pull request #370 from NLeSC/travis4osx,0,,1
15ec4d28,2016-02-01 13:22:48,Fixed test20_newInputStream to properly close stream after reading a test file. Not doing wo will prevent the file being deleted on windows,1,,1
0adb1927,2016-02-01 15:49:34,webdav outputstream,0,,0
cb6b5b85,2016-02-02 09:55:44,webdav outputstream tests,0,,0
38ebc761,2016-02-02 10:00:34,added a few comments,0,,0
15f61021,2016-02-02 11:07:59,Fixed race condition between done and close streams in StreamForwarder. Closed various streams in GenericTestParent classes,1,,1
ab5e8cc3,2016-02-02 14:01:53,Skip attempt to use kill command to kill processes on windows systems. Removed windows network file system test in local adaptor tests since the semantics are not clear,0,,0
f1443144,2016-02-02 15:31:59,Reversed state update and process destroy order in JobExecutor. Old order led to subtle race condition.,0,,0
b15e3ae6,2016-02-02 16:28:55,Remove leftover comments from debugging. Shame on me,0,,0
cb3cb17b,2016-02-02 17:09:02,webdav file size attributes,0,,0
2af12147,2016-02-02 17:28:30,Merge pull request #371 from NLeSC/appveyor4windows,0,,1
030af45c,2016-02-15 14:21:32,webdav copy functionality,0,,0
df9be99d,2016-02-15 14:25:38,webdav copy status and canceling,0,,0
3602bd30,2016-02-15 16:31:51,webdav move  webdav adaptor finished,0,,0
56839285,2016-02-15 16:34:07,expanded files integration tests and made some optional,0,,0
099d3c68,2016-04-06 10:59:01,Engine test now expects an extra adaptor (webdav),0,,0
a5aa6e86,2016-04-06 11:00:25,Removed temporary webdav tests (used for developing),0,,0
0a345654,2016-04-06 11:36:00,Added description to licenseFormat gradle task,0,,0
1672cdb7,2016-04-06 11:38:18,Added license headers to all files missing the header (all webdav files),0,,0
0be7f6df,2016-04-06 14:24:57,Fixed #377,1,,1
420f8ff4,2016-04-06 14:28:54,Right way did not work  using softer way.,0,,0
b39d9216,2016-04-06 14:31:32,Now with flag in right position.,0,,0
3f834f3a,2016-04-06 14:46:23,merged from issue 377 branch,0,,1
eef1af35,2016-04-06 16:29:13,Merge remote-tracking branch 'origin/feature/webdav-docker' into feature/webdav-continued,0,,0
fae2ae91,2016-04-07 09:36:14,Added webdav docker gradle instructions and webdav test properties,0,,0
c8f426d2,2016-04-07 10:09:41,webdav added to docker compose config,0,,0
b578390c,2016-04-07 11:48:27,changed directories the webdav tests write to,0,,0
d2cb0daf,2016-04-11 11:45:34,corrected webdav test paths,0,,0
80b2e1f2,2016-04-11 14:41:05,fixed some codacy issues,1,,1
a2fd26a4,2016-04-12 08:48:48,refactored to fix some more codacy issues,1,,1
327734c0,2016-04-21 15:11:04,Merge pull request #378 from NLeSC/issue-377,0,,1
26de992e,2016-04-21 15:49:08,Merge pull request #376 from NLeSC/feature/webdav-continued,0,,1
12fad425,2016-04-25 17:00:30,Merge 'master' into 'develop'.,0,,0
b1d484ac,2016-04-29 12:09:44,Configured torque docker container with hostname during boot and hardcoded torque container hostname.,0,,0
3e2423f1,2016-04-29 23:10:05,Merge pull request #380 from NLeSC/torque-docker-379,0,,1
1bf1822e,2016-05-26 10:20:25,Actually filled in NLeSC in the LICENSE,0,,0
b3ae0ab5,2016-10-17 18:20:49,Added support for simple tuples in the table parsing of the ScriptingParser  plus some unit tests,0,,0
6657eae3,2016-10-17 18:22:56,Added support for simple tuples in the table parsing of the ScriptingParser  plus some unit tests,0,,0
8a1fcd11,2017-02-01 13:48:28,Updated adding adaptor documentation,0,,0
74fa4f96,2017-02-06 10:26:11,Use trusty instead of precise Ubuntu version on Travis-CI,0,,0
d8d852e7,2017-02-06 10:31:53,Run integration tests with Oracle JDK 8,0,,0
aa56146d,2017-02-06 10:43:33,Use JDK 8 inside xenon-test Docker image,0,,0
128942be,2017-02-06 11:16:26,Use Oracle JDK 8 inside xenon-test Docker image,0,,0
82293664,2017-02-07 12:58:21,Increased torque timeout,0,,0
f696d8b0,2017-02-07 13:25:41,Merge pull request #396 from NLeSC/add-adaptor-docs,0,,1
89e103a4,2017-02-07 14:54:28,Merge branch 'master' into develop,0,,0
a061710e,2017-02-07 15:50:23,Merge pull request #403 from NLeSC/develop,0,,1
65670c9a,2017-02-07 16:04:30,Upped version number to 1.2.0-beta,0,,0
70359cee,2017-02-08 12:06:16,Update README.md,0,,0
