hash,time,message,keyword_buggy,human_buggy,fastread_buggy
ae8dcd14,2013-12-29 18:42:03,Use FortranCInterface CMake module to deal with Fortran name mangling,0,,0
262818a3,2014-01-02 13:51:25,Better solution for output from module implemented.,0,,0
080f4cd8,2014-01-02 14:31:43,Remove a printout to stdout.,0,,0
61847488,2014-01-02 14:48:28,Name changes in some interface functions.,0,,0
b1efe81a,2014-01-03 18:03:23,Added printout with a proper recognition of contributions for the module.,0,,0
03cd0dfb,2014-01-03 18:04:06,Bump version. We are at 0.1.5 now\!,0,,0
657743eb,2014-01-03 18:17:51,Version fully bumped...,0,,0
11083164,2014-01-03 19:33:51,Minor refactoring.,0,,1
24c88494,2014-01-04 19:57:20,Use iso_c_binding in Fortran submodules.,0,,0
57f4303e,2014-01-09 16:48:03,Found and solved a bug when requesting Explicit initialization of the spheres list.,1,,1
535818e8,2014-01-13 16:48:01,Start work on writer/reader to/from file for cavity classes.,0,,0
ffb3303c,2014-01-13 18:27:57,Adopting a different strategy for writer/reader.,0,,0
ad3bdd60,2014-01-14 15:16:41,Saving/loading to/from .npz binary file seems to finally work.,0,,0
0016b9a2,2014-01-15 09:52:43,Addin tests for the save/load functions. Strange linker errors...,1,,0
94b1bc97,2014-01-15 12:19:40,Added a smaller debug program for the save/load problem + simplification of the input parsing script.,1,,0
dda2fcb3,2014-01-15 14:47:15,Small fix.,1,,1
d4e945d8,2014-01-15 15:50:10,Adding new input parameters for TsLessCavity class.,0,,0
b1208798,2014-01-15 16:30:12,Put cavityData struct definition in a separate file under utils.,0,,0
cd03e3c2,2014-01-15 16:48:58,Update install commands for utils subdir.,0,,0
ae5ba0e9,2014-01-15 17:21:25,Update tests for new TsLess constructor,0,,0
b92e5937,2014-01-15 19:24:20,It works  ),0,,0
93df5a3c,2014-01-15 19:24:52,Forgot to delete two files.,0,,0
e4b1c9b2,2014-01-15 20:24:16,Modified the python input parsing script to accept a Restart parameter. Also the Input class and the interface have been modified accordingly.,0,,0
9f27c7ea,2014-01-15 21:07:25,Merge branch 'tsless-cavity' into merge_inout_tsless,0,,0
9a0295bf,2014-01-16 15:15:51,Still working on the save/load to/from file utility for cavities.,0,,0
ebb554be,2014-01-16 15:26:37,Add CPCM tests for cavity restart from file.,0,,0
33845f1d,2014-01-16 17:27:17,Polish.,0,,0
d90be1dd,2014-01-16 18:46:46,Removed one item from TODO list.,0,,0
3e3034ee,2014-01-16 19:43:15,Hiding solver constructors heterogeneity in a data struct.,0,,0
73878fc4,2014-01-17 09:46:18,Add GreenData.hpp header + some documenting.,0,,0
330995c2,2014-01-17 11:25:06,Hiding Green's function constructors heterogeneity in a data structure.,0,,0
47219832,2014-01-17 12:18:32,Check if the compiler supports the C++11 standard  in case change the -std flag.,0,,0
47c6f8e2,2014-01-17 13:42:50,Added a preprocessor definition if the compiler offers C++11 support.,0,,0
3a04ed61,2014-01-17 17:58:50,Decide at compile-time whether boost::shared_ptr or std::shared_ptr is used.,0,,0
cad34661,2014-01-22 14:34:49,Debugged restart feature.,0,,0
9fa8e9d3,2014-01-24 15:09:18,Recovering the work done in Skibotn...,0,,0
1992709d,2014-01-27 17:59:20,Remove pcm_implicit.h in makecav.F,0,,0
1988418a,2014-01-28 12:42:18,Fortan90-ize stuff in PEDRA.,0,,0
54cb544b,2014-01-28 15:00:37,Playing with the RET parameter..:,0,,0
b894b591,2014-01-28 17:25:11,Addition of spheres in PEDRA is now covered by a test.,0,,0
77ec3cb2,2014-01-28 18:03:01,Adapt where necessary for change in activation of addition of spheres in PEDRA.,0,,0
47f89104,2014-01-28 18:16:59,Correct a typo.,0,,0
de49bd81,2014-01-28 19:55:47,Successfully passing the point group from C++ to PEDRA.,0,,0
604d0904,2014-01-29 16:57:02,Added symop and pointgrp from SC Toolkit (via PSI4),0,,0
f68e7dae,2014-01-30 13:20:54,I am doing the thorough clean-up asked for in #379.,0,,0
a3b3157c,2014-01-30 15:55:40,Further clean-up. The math stuff.,0,,0
7589c80a,2014-01-30 16:49:48,Save intermediate work.,0,,0
79d538cb,2014-01-30 23:15:26,pcm_implicit gone from cavity generator.,0,,0
79a651ad,2014-01-31 10:28:16,Bye  bye implicit.h,0,,0
20b5aa85,2014-01-31 10:34:53,Remove unused common blocks.,0,,0
81d166f1,2014-01-31 10:42:19,Remove some more common block rubbish.,0,,0
12d08c8c,2014-01-31 10:44:33,Some rubbish had escaped...,0,,0
f2bc225b,2014-01-31 10:54:11,Remove pcm_infpri.h,0,,0
5b649315,2014-01-31 11:14:00,Remove pcm_iratdef.h,0,,0
7f79de66,2014-01-31 11:35:49,Trying to remove common blocks pertaining to orbitals.,0,,0
eef9bb9b,2014-01-31 11:44:58,Removed pcm_maxorb.h,0,,0
7401dbc8,2014-01-31 11:50:57,Remove pcm_priunit.h,0,,0
9ae77fd8,2014-01-31 12:45:27,The war on common blocks continues...,0,,0
ee0864ba,2014-01-31 15:56:56,Correct wrong dimensioning of nperm(: :) array,1,,1
c815da91,2014-01-31 16:16:21,Rudimentary way of passing the group. Just to debug the cavity generator...,0,,0
6d145fa7,2014-01-31 21:06:44,Still working on the symmetric generation of the cavity.,0,,0
5c1b0a86,2014-02-02 15:27:34,Some further clean-up.,0,,0
09a0fc02,2014-02-02 21:17:21,Found error in the accumulation loop to build the tensor of inertia.,1,,0
04d82c97,2014-02-03 11:41:38,Cosmetics in sphper,0,,0
9cd02f5b,2014-02-04 14:07:37,Symmetric generation of cavity now working.,0,,0
3bcefa34,2014-02-04 15:15:44,Use boost::filesystem for some file manipulations,0,,0
ef914744,2014-02-04 19:46:46,Another major clean-up.,0,,0
2ca02b56,2014-02-04 23:25:20,Testing all points groups for a single sphere.,0,,0
13079dad,2014-02-06 15:34:26,Some changes in the initialization of the point group inside PEDRA.,0,,0
8ae213b6,2014-02-06 19:58:44,Modify Fortran-C++ interfacing to get more info out of PEDRA.,0,,0
0158d623,2014-02-07 10:25:36,Minor changes.,0,,0
155b5039,2014-02-12 09:36:49,Solved a bug in the symmetric cavity generator.,1,,1
69f814bf,2014-02-12 15:46:12,Symmetric cavity generator finally FULLY works.,0,,1
184c018f,2014-02-21 11:02:37,Minimal Symmetry object.,0,,0
d2ef1633,2014-02-23 19:49:00,Very crude symmetry handling in solver working. For the moment only IEFPCM.,0,,0
0e23fd38,2014-02-24 14:56:56,Basic class for handling of square block diagonal matrices with square blocks of same dimension added.,0,,0
dfb6c94a,2014-02-24 14:57:28,Removed vi .swp file,0,,0
e13b5b92,2014-02-25 16:13:40,Still working on our square block diagonal matrix class.,0,,0
67320075,2014-02-25 17:29:11,BlockDiagonalMatrix is now equipped with the meaningful overloaded arithmetic operators.,0,,0
ae5b6837,2014-02-26 11:26:49,Minor restructuring across the module,0,,0
ce77f3d4,2014-02-26 17:22:16,const-correcteness,0,,0
c9a09a92,2014-02-26 17:46:49,Added symmetry blocking to CPCMSolver,0,,0
d514b858,2014-02-27 12:47:56,Symmetry blocking and packing working. Tests added for IEFPCM anc CPCM solvers.,0,,0
4354f15a,2014-02-27 15:28:48,Interface changes for cavity.,0,,0
6cd27762,2014-02-27 16:01:48,Interface changes for Green's functions.,0,,0
f060b8cc,2014-03-04 13:55:43,Small typo,0,,0
3e9a4104,2014-03-04 19:11:25,Exposing the possibility to choose an irrep in the calculation of charges.,0,,1
5481e322,2014-03-12 22:17:00,User can choose it polarization weights or polarization charges are to be used.,0,,0
5a6f28f6,2014-03-12 22:46:48,Change call to CTORs to select symmetrization of PCM matrix.,0,,0
f7aa2c2c,2014-03-13 17:32:27,Minor modifications. Symmetry seems to work with DALTON.,0,,1
c0015e33,2014-03-13 17:32:47,Merge branch 'symmetry' of repo.ctcc.no:pcmsolver into symmetry,0,,0
780957f1,2014-03-14 16:06:59,Some refactoring,0,,0
7a7fe0f4,2014-03-14 16:07:19,Correct wavelet example,0,,1
12a11a8f,2014-03-14 16:07:26,Merge branch 'symmetry' of repo.ctcc.no:pcmsolver into symmetry,0,,0
f476ff54,2014-03-17 16:46:14,Working on different initialization of point group in GePol.,0,,0
987c6bd3,2014-03-18 11:21:00,Different init works for D2h only,0,,0
6c22ee38,2014-03-18 14:17:13,New generation of point group working.,0,,0
e704738b,2014-03-19 19:20:38,Solvers working with new symmetry handling style.,0,,0
4c738cf9,2014-03-19 23:39:46,Polishing,0,,0
c85dcb8e,2014-03-20 18:21:56,Bump version,0,,0
c5ec9ff5,2014-03-20 18:22:46,Version fully bumped,0,,0
9f862a7b,2014-03-21 11:29:36,Add stdexcept header to TsLessCavity source.,0,,0
5a4c362e,2014-03-21 15:15:46,Fix compilation issues on stallo.,1,,1
d0955fe1,2014-03-21 15:56:35,Rewrite pedra_dblas,0,,0
ea85cbcb,2014-03-21 15:59:45,Merge branch 'master' of repo.ctcc.no:pcmsolver,0,,0
a350ad32,2014-03-21 21:10:18,Use Artistic Style program to avoid an indentation war.,0,,0
863b9425,2014-03-24 14:09:24,added the interpolation files including Vector2 and Vector3 representations that were used in the code till now,0,,0
0bb58964,2014-03-24 14:21:00,Merge branch 'moniWEM' of repo.ctcc.no:pcmsolver into moniWEM,0,,0
0a70f00a,2014-03-24 14:58:02,moved Vector2/3 into newStuff directory,0,,0
a16a8b11,2014-03-25 15:14:12,Change indentation for better readability.,0,,0
a68942fa,2014-03-25 17:13:04,User can select which set of CODATA values to use.,0,,0
9a942c13,2014-03-25 17:36:10,inline functions in PhysicalConstants.hpp,0,,0
19f2588d,2014-03-26 11:49:57,Correct small error in input parsing script,1,,1
958abc9a,2014-03-28 09:55:28,Moved interpolation class to utils,0,,0
84872746,2014-03-28 10:54:24,Some polishing in the input parsing script,0,,0
521161e9,2014-03-29 10:42:45,Add flag to config script to pass location of Boost headers/libraries,0,,0
7c63fa27,2014-04-10 21:24:25,This is a huge commit.,0,,0
27e7c9ee,2014-04-10 21:26:02,TODO update.,0,,0
a01d2870,2014-04-10 21:32:50,Add comment in CMakeLists.txt,0,,0
dca1d721,2014-04-10 22:50:19,Added attic subdirectory in src.,0,,0
3c119781,2014-04-11 11:47:39,Added stub classes for ionic liquid  planar interface  quasi-harmonic interface and metal sphere.,0,,0
fbd76082,2014-04-11 13:16:05,Fortran90-ize metal sphere Green's function subroutines.,0,,0
baf07a0d,2014-04-11 13:17:24,Add S. Corni name in list of contributors,0,,0
bb000f7e,2014-04-11 13:44:30,Polish Interface.cpp file. Do not use any of the C++11 headers.,0,,0
6c8a1153,2014-04-11 15:43:40,Added old dielectric sphere class files in the attic.,0,,0
5f776684,2014-04-12 12:43:47,Simplify Green's function classes.,0,,0
dd0b31b7,2014-04-12 13:14:32,CMake prints out supported C++11 features.,0,,0
53473c6c,2014-04-12 17:45:15,Remove some paths from Doxygen detection of documentation,0,,0
2a7c15fc,2014-04-12 19:31:50,Switching to purely Doxygen-based documentation.,0,,0
e656a2b5,2014-04-12 19:42:33,Documenting.,0,,0
363949b3,2014-04-13 19:56:24,More on documentation setup,0,,0
790ae4e5,2014-04-13 20:35:59,More on documentation setup.,0,,0
26d1cf77,2014-04-13 23:36:18,Switch to a purely Doxygen-based documentation system completed.,0,,0
3f1995f8,2014-04-15 10:50:52,Enable clang check for documentation syntax. Update pimpls for external headers,0,,0
9fec682b,2014-04-15 12:46:07,Adjust Doxyfile and compiler flags,0,,0
1a53cd24,2014-04-15 12:59:49,Documenting with Doxygen,0,,0
fe7849ae,2014-04-15 16:13:27,Correct some stupid errors.,1,,1
