hash,time,message,keyword_buggy,human_buggy,fastread_buggy
7603305,2010-10-30 23:05:00,added comments in test_tprparser.py to make it easier to understand,0,,0.0
7603305,2010-10-30 23:05:00,Refs #1691 Enable periodic tree search for selection around point,0,,0.0
7603305,2010-10-30 23:05:00,Adds XTC seeking/indexing capabilities,0,,0.0
7603305,2010-10-30 23:05:00,analysis/hbonds.py - renamed count_by_type_correlation --> timesteps_by_type,0,,0.0
b869469,2010-10-31 00:29:18,Issue a deprecation warning for Universe.<segid> (#1491),0,,0.0
2edbb91,2010-10-31 00:29:24,Fixed: check for dcd extension always failed,0,,1.0
6ff313f,2010-10-31 00:29:34,Frame writer can take a Universe (fixes one half of Issue 49) - added universe attribute to Universe - altered GRO  CRD  and PrimitivePDB writer so that they can   deal with a Universe as argument (just get the coordinates from   the atoms instead of the 'selection' --- no performance penalty    just making use of the improved hierarchy and the fact that   .atoms is now a true AtomGroup) - added test case (passes),0,,1.0
7129ae7,2010-11-01 22:10:11,CHANGELOG updating and polishing,0,,0.0
9dd0cc7,2010-11-01 22:10:16,Universe and load_new: cleanly load universe from a sole pdb or gro but nothing else - load_new: returns file format and filename or None if no input file (for building   psf-only universes) - load_new: raises TypeError if no reader for the format can be found,0,,0.0
caaede7,2010-11-02 12:36:00,Refactor Contacts class,0,,0.0
5f4fef6,2010-11-02 12:42:00,use find_packages in setup,0,,0.0
0d30f46,2010-11-02 12:46:44,created MDAnalysis.analysis.distances which simply imports from core.distances - distances are useful analysis functions so most people would expect them under analysis - distances are also used for selections so that is why we keep them in core,0,,0.0
97e5ab6,2010-11-03 12:46:17,fixed Issue 57: optimized patch and added test case - moved the coordinate check out of the loop and test the whole coordinate array in one   go (better performance but error reporting is worse because we do not report the offending   atom anymore) - remove the opened PDB file before raising the ValueError - added test case (should have had one for PrimitivePDBWriter anyway...),0,,1.0
861639e,2010-11-03 12:49:00,Rewrote TestLAMMPSDATAWriter to use pytest fixture (#1499),0,,1.0
aaabfa1,2010-11-03 13:44:00,Adds Nabarun Pal to list of authors,0,,0.0
9398f8d,2010-11-03 13:51:00,fixed: centerOfMass()  centerOfGeometry()  radiusOfGyration() were broken because numpy.sum() now HAS to include the axis This corresponds to r64 in /code/MDAnalysis.,0,,1.0
2e778c0,2010-11-03 18:40:28,Trajectory API: format is now UPPERCASE - the format specifier has been changed to the upper case extension (to be   consistent in naming) - added single frame writers to API definition - new get_writer_for() convenience function - refactored check for compressed file formats into check_compressed_format(),0,,0.0
c47fadb,2010-11-03 18:40:35,topology parsing: file format identifier is now UPPER case,0,,0.0
3ce0098,2010-11-03 18:40:40,Merge pull request #1810 from MDAnalysis/fix-aligner-errormessages,0,,0.0
a9b7195,2010-11-03 18:44:00,Merge pull request #1427 from MDAnalysis/fix-trz-endian,0,,0.0
aec4310,2010-11-03 18:45:56,Fix a regression with PDB files on python 3,0,,1.0
c1a04e4,2010-11-03 20:10:50,GRO writer: cleaned up and write output within try/finally - put all output formatting strings into class-level dict to make things easier   to change - write file in a safe manner  i.e. always close it via finally clause,0,,0.0
5fc635e,2010-11-03 21:11:09,Small adjustments to get it working.  analysis/hbonds.py: fixed a bug when calling save_table  coordinates/XYZ.py: added two dummy variables  core/util.py: changed RegEx to detect GLYCAM style residue names,0,,1.0
1d0b90c,2010-11-03 22:22:00,doc fix in LAMMPS DCDWriter,0,,0.0
26f4e9d,2010-11-03 22:22:00,fix deprecation warnings occurrences in code,0,,1.0
094b90a,2010-11-03 22:24:57,"Revert ""fix cython to 0.27 as a band-aid solution""",0,,0.0
4784f04,2010-11-03 23:39:44,Merge branch 'printres',0,,0.0
4af4a34,2010-11-04 00:22:01,Trajectory API: use close() to close the trajectory,0,,0.0
4a637c2,2010-11-05 04:15:54,leaflets: new example (center of planar membrane and approximate thickness) - new script  membrane-parameters.py - updated membrane-composition.py (atoms -> groups avoids deprecation warning)    better default selection - more docs,0,,0.0
22a353d,2010-11-05 21:00:44,transformations: removed print() function (not needed and introduces backwards incomaptibilities),0,,0.0
653ee5d,2010-11-06 01:47:36,release candidate 1 for 0.7.0,0,,0.0
0af3fb6,2010-11-06 01:55:00,LeafletFinder: use groups() instead of deprecated atoms() - atoms() method clashes conceptually with the atoms attribute of an AtomGroup - will be removed for 0.7.0 final (added deprecation warning) - separate group() function (like old atoms()) - and better docs,0,,0.0
