hash,time,message,buggy
75779f1,2013-12-30 18:54:26,Some corrections to documentation files.,0
98aa7d5,2014-01-07 11:52:26,deprecations in AtomGroup: AtomGroup.velocities is now an attribute,0
42a5735,2014-01-07 14:45:42,added new authors to online docs,0
a562659,2014-01-07 16:57:46,fixed another velocity test,0
93c45e6,2014-01-10 16:56:05,Resolves Issue 161 (trajectory slicing is now possible in MDAnalysis.analysis.contacts.ContactAnalysis1.run() method),0
11c1fd9,2014-01-14 11:40:52,fixed Python 2.6 incompatibility in topology.Bond.__eq__(),0
e6b7061,2014-01-14 14:09:46,provide assert_allclose() from numpy 1.6.1 numpy.testing.utils,0
6cc7b17,2014-01-14 15:38:53,XDR-related cleanup and unit tests. Large file indexing now ok in 32bit.,0
f69f2db,2014-01-14 18:15:36,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0
256f32c,2014-01-14 18:32:36,Fixed compatibility with Python2.6. Positional argument specifiers can't be omitted in Python2.6.,0
d2ee47f,2014-01-15 14:45:08,application RotamerConvolve: 1.0 release,0
aa544f5,2014-01-15 14:50:44,application RotamerConvolveMD: write licence when starting up,0
002ced0,2014-01-15 21:37:57,fixed XDR writer incorrect use of delta parameter (Issue 154),0
796c56e,2014-01-16 02:53:18,Fix default creation of writer from XTC/TRR TrjReader. Fixed docs.,0
e75d869,2014-01-16 05:20:15,libxdrfile2.0 license modified to GPL. Minor cleaning.,0
510db46,2014-01-16 15:17:54,TRZReader upgrade,0
a72168f,2014-01-19 06:35:20,TRR I/O fully aware of missing coord/vel/force information (Issue 162) Exceptions are raised on access of missing data.,0
e262263,2014-01-20 01:25:34,improved HBonds docs,0
f71164e,2014-01-20 01:25:50,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0
58d676b,2014-01-22 00:15:33,Cleaned up TRR I/O property-control code,0
dc6e0a6,2014-01-24 22:16:25,TRR Timestep constructor now accepts has_x  has_v and has_f Added **kwargs to Timestep constructors that didn't have them already,0
e67ce35,2014-01-25 04:13:29,Adaptation/renaming to libxdrfile2,0
e649a95,2014-01-25 04:35:55,TRR documentation update,0
30e29e0,2014-01-26 01:04:08,Merge branch 'XDRclean' into develop Merged and finished converting the code to use libxdrfile2,0
a955578,2014-01-26 17:42:48,Update of TRR I/O doc and improved error-checking.,0
ae1b14c,2014-01-26 22:28:36,Added applyPBC(coords  box) function to core.distances.  This moves all  atoms within the primary unit cell as defined by box.  Will work with both triclinic and orthogonal boxes.,0
517bfa4,2014-01-27 21:33:47,Added 'use_pbc' flag to core.flags this toggles the pbc flag in AtomGroup methods.,0
69ebc6c,2014-02-02 14:44:30,Made unit tests for Issue 164  Timestep.copy() not functioning properly,0
62b8bdc,2014-02-02 16:31:20,Merge remote-tracking branch 'richardjgowers2/issue156' into Issue/156,0
31d83bb,2014-02-02 17:01:24,minor reST cleanup in AtomGroup,0
dceb7c7,2014-02-02 17:54:10,AtomGroup.bond(): renamed keyword minimage to pbc for consistency,0
5f9b2f2,2014-02-03 10:01:34,reduced prec from 5 to 3 in TestPBCFlag,0
a42d488,2014-02-03 10:13:51,reST fix,0
2d5a068,2014-02-04 10:28:07,Fixed Timesteps not copying correctly (fixes Issue 164),0
044b513,2014-02-04 12:02:54,Merge remote-tracking branch 'richardjgowers2/TScopy' into develop,0
1c81d77,2014-02-04 12:04:08,added maintainer/install_all.sh for quick installation,0
