hash,time,message,keyword_buggy,human_buggy,fastread_buggy
eaf6da3,2016-02-09 16:59:28,parallel distance_array (Issue 80) in core.parallel.distances,0,1.0,1
88dc958,2016-02-10 12:13:20,Merge pull request #1843 from MDAnalysis/doc-fixes,0,0.0,0
25655f1,2016-02-10 12:49:28,Adds cylayer and ccyzone to docstring of AtomGroup.select_atoms,0,0.0,0
4d5c798,2016-02-10 14:17:18,remove UTF-8 from duecredit citation,0,0.0,0
a07c6ee,2016-02-10 15:29:53,validating dimensions for self.pbc and addition of discription to docstring,0,0.0,0
98b9c11,2016-02-11 14:12:11,Merge pull request #1833 from MDAnalysis/fix-cython28-build,0,0.0,0
91538dd,2016-02-11 15:24:56,Merge branch 'XDRclean' into develop Merged and finished converting the code to use libxdrfile2,0,0.0,0
605118c,2016-02-11 16:27:18,analysis.align: streamlined rms_fit_trj() and alignto()  use common 'select' interface - consistent usage of 'mobile' and 'reference' set - fasta2select() returns dict with 'mobile' and 'reference' keys (MIGHT BREAK OLD   CODE ... but I don't think anyone used this) - the common select code _process_selection() has a hack to accept the old   'target' key instead of 'mobile' until 0.8 - test cases: added unit test for rmsd() and had to adjust the value for   the rms_fit_trj() test case (not really sure why but at least it's consistent   with what VMD shows),0,1.0,1
c4df4b5,2016-02-11 16:55:14,fixed bug in x3dna trj analysis,1,1.0,1
b2262d4,2016-02-11 17:12:11,Pytest Style analysis/test_diffusionmap.py (#1540),0,1.0,1
502503a,2016-02-11 20:49:27,Get tests running again,0,0.0,0
0b90ebd,2016-02-11 21:09:24,Added CHANGELOG entry for ten2eleven centerOfMass camelcase fix.,1,0.0,0
f6e372a,2016-02-11 21:22:38,A few errors in code corrected,1,0.0,0
8675b63,2016-02-11 21:38:16,Trajectory API: optional attribute 'compressed' defined and streamlined guess_format() by introducing get_ext(),0,0.0,0
c853f16,2016-02-11 21:41:15,altered XYZReader class to not use format  also added unit tests for simple and compressed XYZ files (files in tests/data and comments),0,0.0,0
16fe0f7,2016-02-11 23:57:16,Fixed compatibility with Python2.6. Positional argument specifiers can't be omitted in Python2.6.,1,1.0,1
15cc3a4,2016-02-12 11:15:06,First draft of CONTRIBUTING file,0,0.0,0
485c0c4,2016-02-12 17:49:31,Merge pull request #748 from MDAnalysis/issue-746-missing-docs,0,0.0,0
cad0d59,2016-02-13 16:13:58,DMSReader for topology and coordinates,0,0.0,0
094b7f2,2016-02-14 17:56:52,Adds test to check for no warning when topology with MW atom type is loaded,0,0.0,0
5.588e+18,2016-02-14 19:03:30,Create branch release-0-7-0,0,0.0,0
17dec2d,2016-02-14 19:19:42,Merge branch 'issue-702-contacts' into develop,0,0.0,0
4f949b9,2016-02-16 18:20:42,Bumped version to 0.14.1-dev0,0,0.0,0
104ae48,2016-02-16 18:20:57,Remove any self calls from load method  to make it nice and static,0,0.0,0
2124355.0,2016-02-23 17:06:34,Upated CHANGELOG  brought back the old ContactAnalysis class,0,0.0,0
0b31850,2016-02-24 13:06:35,added back ContactAnalysis,0,0.0,0
0e3811e,2016-02-24 13:35:33,Test and docstring cleanup - numpy style docs  - renamed a few methods  - @staticmethod annotation in tests,0,0.0,0
b8c0245,2016-02-24 15:14:11,minor doc improvements,0,0.0,0
d261919,2016-02-24 15:24:09,reduced precision for distance tests from default to 5 decimals so that they also pass on 32 bit,0,0.0,0
b0007f4,2016-02-25 12:20:23,PEP8 Changes,0,0.0,0
7d98d48,2016-02-26 10:44:26,Correct typo in tests,0,0.0,0
