hash,time,message,keyword_buggy,human_buggy,fastread_buggy
de97ccc,2015-09-07 12:15:56,replace .. SeeAlso:: with numpy section (#1314),0,0.0,0
0cebefa,2015-09-07 20:44:27,Add test for occupancy field,0,0.0,0
6b64424,2015-09-08 09:43:24,added test case for pbc in dist(),0,0.0,0
f9cfb61,2015-09-08 10:14:44,Port contact_matrix_pbc to cython,0,0.0,0
ef3fa23,2015-09-08 18:02:41,release 0.6.3 docs  version set to 0.6.3-rc1,0,0.0,0
48a4641,2015-09-08 19:45:24,Add CHANGELOG entry,0,0.0,0
c2dfd61,2015-09-08 20:23:27,fixed ENCORE compilation warnings,1,1.0,1
c12ec88,2015-09-09 17:48:07,Merge branch 'develop' into feature-netCDF_Forces,0,0.0,0
e99650e,2015-09-09 21:23:55,Added DL_Poly CONFIG parser,0,0.0,0
5261390.0,2015-09-09 21:24:34,Lightweight serialization of AtomGroups by reutilization of built Universes,0,0.0,0
de7b4e1,2015-09-09 22:29:22,New module to analize water dynamics. This module have five new analysis methods: Hydrogen Bond Lifetime (HBL) Water Orientation Relaxation (WOR) Angular Distribution (AD) Mean Square Displacement (MSD) Surivival Probability (SP),0,0.0,0
6bf440e,2015-09-09 22:33:05,fixed trajectory reader to not read non existing frames,1,1.0,1
1bb22bd,2015-09-10 07:46:05,Start of doc update,0,0.0,0
4ebc66e,2015-09-11 12:37:00,,0,0.0,0
6bf36fd,2015-09-11 14:07:00,,0,0.0,0
f4bbc95,2015-09-11 16:43:23,Added eq to base.Timestep,0,0.0,0
29d9e89,2015-09-11 16:59:17,Added version information and CHANGELOG update.,0,0.0,0
890c4ce,2015-09-11 18:27:51,Bumped version number,0,0.0,0
4bdfa3d,2015-09-11 19:11:57,Merge branch 'feature-netCDF_Forces' into develop,0,0.0,0
b7a7a07,2015-09-11 19:24:53,Version changed to 0.11.0 and doc regenerated,0,0.0,0
f8bdc80,2015-09-11 19:45:03,Update shear test numbers to pass with MKL,0,0.0,0
b7a549e,2015-09-11 19:46:24,Fixed a bug in the DCD reader when jumping to the beginning of the trajectory and there are fixed atoms This corresponds to r20 in /code/MDAnalysis.,1,1.0,1
734b259,2015-09-11 22:51:22,Bumped version to 0.11.1-dev,0,0.0,0
6c94fc8,2015-09-11 22:57:53,updated c files for 0.18 release,0,0.0,0
0a81b3f,2015-09-12 09:04:55,Merge branch 'develop',0,0.0,0
f6a8bb0,2015-09-12 09:07:26,Update test_dcd.py,0,0.0,0
8874af6,2015-09-12 09:38:46,New RMS analysis module,0,0.0,0
4488c59,2015-09-12 10:05:42,proper null termination of remark string,0,0.0,0
df0a40e,2015-09-12 10:26:30,Merge pull request #436 from MDAnalysis/feature-topologycoordinates,0,0.0,0
af0ce22,2015-09-12 10:31:02,Merge pull request #435 from dotsdl/issue-434,0,0.0,0
04b7a20,2015-09-12 11:35:03,Added change to changelog.,0,0.0,0
007c859,2015-09-12 14:19:28,Merge pull request #433 from MDAnalysis/issue/386,0,0.0,0
80bc2a2,2015-09-12 14:19:28,Refactors topology.guessers by changing the criteria when warning is raised,0,0.0,0
30a4c1d,2015-09-12 15:20:18,Added enhancements to PSA in CHANGELOG,0,0.0,0
c3f3a63,2015-09-12 17:20:20,use istart information in dcd to set correct time,0,0.0,0
d4bc077,2015-09-13 17:47:02,Fixes #434: trying to write empty AtomGroup gives clear message.,1,1.0,1
9c7b927,2015-09-14 10:14:37,Add changes to changelog,0,0.0,0
04d0ec7,2015-09-14 11:31:47,Added docs link to README,0,0.0,0
d4351b1,2015-09-14 23:39:16,added test for PQR file reading,0,0.0,0
6ef55d9,2015-09-15 08:26:46,Add more tests for TPR and gromacs 2018,0,0.0,0
ef3f62e,2015-09-15 22:31:14,Update CHANGELOG and doc for TPX 112,0,0.0,0
5a2f6ba,2015-09-16 15:11:37,updated docs for AtomGroup to clarify init methods,0,0.0,0
bc13c02,2015-09-16 15:20:47,fixed rms_fitting bug,1,1.0,1
f1cecf5,2015-09-17 12:23:28,Added ability to slice Reader object using lists and arrays of integers (Issue #437),0,1.0,1
3bb5ec6,2015-09-17 15:20:57,Added Universe.copy,0,0.0,0
3af46b2,2015-09-17 15:21:44,Add test,0,0.0,0
a68bf3a,2015-09-17 15:26:46,Update TPR tests for tpx 112,0,0.0,0
8e55200,2015-09-18 07:36:31,Trajectory API: use close() to close the trajectory,0,0.0,0
4a5caf6,2015-09-18 15:14:22,Conflicts in documentation solved (Revision f69f2dbd1bd7),0,0.0,0
3492ae6,2015-09-18 15:16:06,Refactors lib.distances._check_array and adds lib.distances._check_aray_dtype,0,0.0,0
8a23524,2015-09-18 17:22:55,Refined comments as discussed in https://github.com/MDAnalysis/mdanalysis/pull/1759,0,0.0,0
673fbeb,2015-09-18 17:58:22,Tidied up the AtomGroup class and fixed a few minor bugs This corresponds to r52 in /code/MDAnalysis.,1,0.0,1
e029273,2015-09-18 18:09:43,Added sseyler to CHANGELOG,0,0.0,0
9cc3e4d,2015-09-18 18:23:22,Merge branch 'develop' into feature-fancytrajindex,0,0.0,0
c913236,2015-09-18 18:29:15,Adds tests for lib.distances.transform_StoR,0,0.0,0
e2b99d8,2015-09-18 18:38:23,Added pytest-raises,0,0.0,0
