hash,time,message,keyword_buggy,human_buggy,fastread_buggy
d35e7c3,2013-10-24 14:43:19,KD-Tree: added/fixed tests and minor upgrades in package,0,1.0,1
e74236a,2013-10-24 15:07:48,update copyright year,0,0.0,0
5e84d12,2013-10-29 10:40:37,closes Issue 153: AtomGroup.packintobox() merged,0,1.0,1
ae71b70,2013-10-29 11:50:21,Universe can load multiple trajectories from positional args,0,0.0,0
56b1273,2013-10-31 18:11:56,bumped release to 0.8.0-dev (in sync with CHANGELOG),0,0.0,0
b638666,2013-10-31 22:57:59,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,0.0,0
7dd804d,2013-11-02 20:29:47,tests: add tearDown to multi PDB reader test case,0,0.0,0
9a8d2e2,2013-11-03 15:25:14,"setup.py: test_suite = ""MDAnalysisTests""",0,0.0,0
d18ceeb,2013-11-03 15:30:47,Fix test_encore.py,1,1.0,1
364440a,2013-11-06 11:28:39,nucleic selections enhanced,0,0.0,0
a666fdf,2013-11-06 16:20:17,Changes to Timeseries so reference individual timeseries This corresponds to r25 in /code/MDAnalysis.,0,0.0,0
edd5c9c,2013-11-07 21:25:26,MDAnalyis.analysis.align.rms_fit_trj(): minor usability improvements,0,0.0,0
e4f0cee,2013-11-10 15:21:57,merged feature-xpdb (extended PDB) into develop (closes Issue 159),0,1.0,1
5bd25e7,2013-11-10 23:04:22,updates to the x3dna plugin and nucl acid analysis,0,0.0,0
615f1a7,2013-11-11 20:12:48,updates to selections and test_selections,0,0.0,0
077c188,2013-11-16 20:56:48,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0,0.0,0
dd808b2,2013-11-17 14:17:37,added X3DNA to reST docs (+ minor docs adjustments),0,0.0,0
3685f5c,2013-11-23 12:17:30,regenerated htnl docs with sphinx (x3dna added),0,0.0,0
fafb7d7,2013-12-06 16:28:05,merged with d565fb8bf98f of orbeckst/hbonds,0,0.0,0
c121b74,2013-12-06 16:28:05,spelt out rmcgibbo as Robert McGibbon,0,0.0,0
cf13de7,2013-12-16 11:42:03,[Review Needed]Pytest Style TestEncore (#1609),0,1.0,1
0b7ac40,2013-12-16 15:04:07,application RotamerConvolveMD: added paper citation,0,0.0,0
07a93b5,2013-12-16 15:05:09,New feature: merge AtomGroups together giving a new Universe,0,0.0,0
2c97b9d,2013-12-16 16:15:16,fix integer division,1,1.0,1
d7b0f3a,2013-12-16 16:17:46,fixed Issue 82: support files for online docs are now included in the source distribution,1,1.0,1
5d590fa,2013-12-16 16:20:57,added extensions to Selection Commands,0,0.0,0
ce60476,2013-12-16 16:22:21,Corrections made by Alejandro merged,0,0.0,0
a11ce76,2013-12-16 16:22:48,Fix doc warnings in MDAnalysis package,1,0.0,0
