hash,time,message,buggy
671ffd2,2016-09-07 14:31:57,"Inclusion of nonlinear developments from bzr version (""by hand"" merge)",0
ea893a2,2016-09-07 14:33:40,Merge branch 'develop' into nonlinear,0
6e48131,2016-09-07 15:11:10,Suppression of dfptnl_resp.F90  which is replaced by pead_nl_resp.F90,0
ec03557,2016-09-07 15:13:28,Suppression of dfptnl_mv.F90  which is replaced by pead_nl_mv.F90,0
21e2d87,2016-09-07 15:26:18,"Some notes about the variable ""pead""",0
eac788b,2016-09-07 15:31:33,Suppress minor modifications made for testing purposes,0
45f142f,2016-09-12 10:08:08,"New nonlinear routine passes all ""nlo"" tests",0
e710a26,2016-09-13 14:14:17,Call of getgh1c is ok in dfptnl_pert,0
a662712,2016-09-21 14:04:31,First version of full-dfpt nonlinear (pead=0) for NC pseudos,0
dc0e7da,2016-09-21 16:05:47,Correct the term involving the derivative of lagrange multipliers,0
bc8faa3,2016-09-23 15:02:00,Introduction of a new input variable : usepead,0
7cee3d7,2016-09-26 14:35:13,New nonlinear with one phonon perturbation is available.,0
4fb3e2d,2016-09-26 15:55:14,Correct the computation of d3e/dE1dE2dtau3,0
00a34da,2016-09-26 16:17:22,Correct initialization of iddk,0
6df0b84,2016-10-14 15:03:03,Bug fixed in dfptnl_pert.F90,0
56e4218,2016-10-25 13:24:24,Correct dfptnl_pert.F90 for parallel computations,0
143bd60,2016-10-28 08:55:51,Merge remote-tracking branch 'abinit/nonlinear' into nonlinear,0
cde05f5,2016-11-21 13:33:54,Merge branch 'develop' into nonlinear,0
9a56344,2016-11-21 14:13:40,Remove old implementation of wffddk files,0
9412491,2016-12-01 15:57:48,Merge branch 'rf2-fixes' into nonlinear,0
6d64cc1,2016-12-02 10:04:53,Merge branch 'rf2-fixes' into nonlinear,0
3ef2c20,2016-12-02 15:46:23,Correct directions of rf2_dires_from_rfpert_nl,0
e0b1a0e,2016-12-04 17:36:41,Correct directions of rf2_dirs_from_rfpert_nl,0
4b911f8,2016-12-04 17:51:20,Authorize PAW computations in nonlinear,0
