hash,time,message,buggy
e42d154,2017-01-31 19:39:48,symsigma in EPH  gspline_t for gaussian DOS  add tmesh variable,0
e2d1261,2017-02-04 12:29:36,Refactoring,0
991e115,2017-02-04 13:49:47,Use different format for results,0
5670b02,2017-02-04 14:11:42,abilint,0
e4b812a,2017-02-04 15:38:16,Add gaps,0
f02c24f,2017-02-04 16:38:05,Fix abirules,0
f0fa866,2017-02-04 16:46:58,Move edos computation to eph_phgamma,0
54f12db,2017-02-04 17:01:44,Update EPH refs,0
bb53ddd,2017-02-05 13:02:05,Parallelization over q-points and bands,0
2c562c1,2017-02-05 18:41:35,Add routine to dump v1(q nu)(r),0
8da3826,2017-02-07 14:47:05,Refactoring output routines,0
4fe8a6a,2017-02-09 17:28:41,Continue refactoring,0
4f63f62,2017-02-09 17:31:52,Merge branch 'release-8.2.1' of gitlab.abinit.org:trunk/abinit into eph,0
bae1498,2017-03-25 23:19:34,Minor changes,0
de12ee5,2017-03-25 23:24:04,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
fb8caa7,2017-03-26 00:10:44,Fix typo,0
a014521,2017-04-19 12:08:21,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
7941c19,2017-05-13 10:41:57,Merge remote-tracking branch 'origin' into eph,0
ce7a826,2017-05-13 11:31:41,abilint,0
371f660,2017-05-27 16:33:12,Merge remote-tracking branch 'origin' into eph,0
461c2fc,2017-06-15 22:10:22,Merge branch 'hotfix-8.4' into develop,0
5ccbe7e,2017-06-15 23:07:39,Merge branch 'develop' into hotfix-8.4,0
ed1bff2,2017-06-19 12:52:55,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
5ca341a,2017-07-12 15:41:28,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
73d1fcc,2017-09-01 18:31:26,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
c57ce3d,2017-09-20 02:42:16,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph and solve conflicts in a2fw_solve_gap,0
e5ddf35,2017-09-24 20:19:54,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
ab2b5ee,2017-09-27 13:30:27,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
c0a22b9,2017-10-16 11:32:05,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
9e48c89,2017-10-19 12:35:52,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
58c876a,2017-10-26 22:08:03,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
2fb6f8d,2017-10-28 18:45:08,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
e10f448,2017-10-28 19:33:45,abilint,0
49db121,2017-10-30 19:43:25,Add a2f values to EPH.nc,0
8a2ebd9,2017-11-05 15:18:12,workaround for internal compiler error with gcc <= 4.8,0
ecb6672,2017-11-05 15:18:20,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
