hash,time,message,buggy
f1e90a8,2017-09-15 16:03:39,Add possibility of LDA/GGA+U calculation (without spin polarisation in the functional) (usual calculation are LSDA+U or SGGA+U). Need still to modify double counting and compatability with DMFT.,0
a85c873,2017-09-27 13:40:57,Allow DFT+DMFT calculation to be compatible with usepawu=4 (ie use non magnetic Exc) Need to create another keyword not related to usepawu.,0
383123b,2017-09-27 15:22:11,Correct condition for dmft_dc is usepawu 14,0
942659f,2017-09-27 16:07:56,Update references in cRPA after BUG correction.,0
6fd35ca,2017-10-18 08:05:28,Update cRPA tutorial (to take into account bug in the calculation of J).,0
bf458bf,2017-10-23 15:28:00,Typos and still working on the cRPA bug on J,0
d66b0d3,2017-10-23 18:05:45,Typos and bugs,0
fbeeffc,2017-10-23 18:15:31,Suppress comment in pawpuxinit,0
eb705e1,2017-10-24 09:58:31,Update Refs for some cRPA tests,0
4e016d9,2017-10-24 16:20:40,merge with trunk.,0
f667064,2017-10-24 18:05:28,modify non_magnetic_xc in m_pawpsp,0
2e66f0b,2017-10-24 18:11:21,Update vtorho after makemake,0
7325b9d,2018-03-20 09:59:16,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0
df1b190,2018-03-20 10:44:32,Finalize merge,0
4f707c1,2018-03-21 16:22:23,Add correct double counting for usepawu=4.,0
1f2e2b5,2018-03-21 18:34:02,Update tdepes.md,0
1f91912,2018-03-23 07:57:21,Fix the problem in plot_bs.py script  as well as address of this script in tdepes.md file.,0
18345a9,2018-03-23 09:19:58,Come back to 1f919,0
bce88e9,2018-03-23 10:21:35,Restore the master (v8.7.7) in develop,0
76cc798,2018-03-23 10:27:37,Fix problems with tdepes tutorial and Samuel's script.,0
66c6214,2018-03-23 10:58:33,Merge remote-tracking branch 'github/master' into develop,0
ca09613,2018-03-23 11:05:12,Fix the problem with the weights in temperature_final.py .,0
e6e2392,2018-03-24 11:10:27,Move acrossb and rotmat to m_geometry,0
2f1f806,2018-03-24 11:22:01,prt_cif  prtposcar --> m_crystal,0
e08faa5,2018-03-24 11:42:09,Move matr3eigval and matrginv to m_abilasi,0
d540ec8,2018-03-24 11:50:21,Move sbf8 to m_special_funcs,0
dbcb603,2018-03-24 12:01:08,hermit --> m_numeric_tools,0
2024fa9,2018-03-24 12:01:39,abilint,0
fe4882c,2018-03-24 12:23:44,uniformrandom --> m_numeric_tools,0
22ccf88,2018-03-24 12:42:53,ctrap and findmin moved to m_numeric_tools,0
f570585,2018-03-24 13:25:02,Move inupper to m_fstrings,0
f4c976c,2018-03-24 13:26:50,Seed is inout. Wrong interface in m_use_ga,0
4be7f90,2018-03-24 13:48:55,abilint,0
014a241,2018-03-24 14:46:35,outwant  outxml and outqmc are now modules,0
2088e86,2018-03-24 14:54:05,Fix typo,0
59ba252,2018-03-24 14:54:26,abilint,0
b0be99b,2018-03-24 14:54:31,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0
551b78a,2018-03-24 15:06:27,mv kramerskronig to m_numeric_tools,0
4e7a588,2018-03-24 15:06:33,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0
9e6e2b0,2018-03-24 15:31:07,Fxi typos,0
bc248b0,2018-03-24 15:47:32,fixsym --> m_geometry,0
1b55275,2018-03-24 16:18:12,Create m_parser module with low-level tools,0
9f14354,2018-03-24 16:32:05,Move appen/importxyz to m_parser,0
b2cb232,2018-03-24 16:37:49,Move parsefile to m_parser,0
98abdd5,2018-03-24 16:50:53,Add missing import,0
f26d105,2018-03-24 16:58:02,Move write_var_netcdf and create_ncfile to m_nctk (deprecated),0
bb3d22f,2018-03-24 17:08:18,abilint,0
335dfaa,2018-03-24 19:50:09,Fix robodoc warnings,0
6f537eb,2018-03-25 00:53:50,Convert geometry wavefunctions and noncoll into markdown,0
6ee3e66,2018-03-25 01:10:34,Remove obsolete scripts,0
