hash,time,message,buggy
8c509e2,2017-06-02 09:38:14,multibinit: debugged the fit process and add headers to the routines,0
068baf9,2017-06-02 11:56:05,multibinit: add check in the fit process for strten,0
6cef01b,2017-06-02 11:56:33,Merge remote-tracking branch 'trunk/develop' into develop,0
951c596,2017-06-06 12:24:01,multibinit: add option in order to fix some coeff in the fit process,0
c9ccd38,2017-06-09 10:21:42,"Commit of a new directory ""input-web"" in the directory doc  to manage input variables with ABINIT features.",0
50f40d1,2017-06-09 10:28:08,2 files removed in doc/input-web,0
f1ffd58,2017-06-14 14:58:49,Update with input-web,0
736df84,2017-06-20 12:27:38,multibinit: add single file for the xml and new generator of coefficients and update ref,0
daa0def,2017-06-20 14:11:08,multibinit: print rprimd in column in the XML and update ref,0
c9b9d0c,2017-06-20 15:27:18,small fix in the MPI of the fit process,0
86fbb31,2017-06-21 09:14:26,small debug for farmtest,0
304b0de,2017-06-22 10:48:33,add distribution of the memory for the fit process in MPI,0
857ab3c,2017-06-22 12:24:43,small bug fixed for farmtest,0
755565b,2017-06-22 19:40:35,Merge trunk/develop,0
fc8dfba,2017-06-23 13:44:39,modification of pawpsp for LDA-1/2 calculation,0
ee48e94,2017-06-23 13:55:22,Merge branch 'develop' of gitlab:trunk/abinit into develop,0
5e36608,2017-06-26 11:04:59,modification for LDA-1/2,0
36fe3f8,2017-06-27 10:17:22,Add mdtemp in HIST file since it can be usefull for post-process,0
7f43940,2017-06-27 12:01:24,mise à jour temp_tddft dans playground,0
8c5072b,2017-06-27 12:07:42,Merge remote-tracking branch 'trunk/input-web' into input-web,0
5c42117,2017-06-27 14:49:12,Put back the archives (will be suppressed later),0
5bb4eae,2017-06-27 15:31:37,Merge remote-tracking branch 'trunk/input-web' into input-web,0
7d27527,2017-06-27 16:08:29,ajout de abiref.bib,0
d2e883d,2017-06-27 16:20:45,nettoyage input-web et playground,0
2820a9d,2017-06-27 21:08:39,"Update Abivars.jar : compacted the ""Default"" box.",0
b8bb10f,2017-06-28 08:41:46,Merge branch 'develop' into input-web,0
6a24ba0,2017-06-28 08:43:25,Issue python abi_yml2html.py,0
16b0f81,2017-06-28 14:31:58,Allow links to be created automatically from content of template. Also mv DOC_EFIELD_BEC_DIEL to documents.,0
dc9e9ec,2017-06-28 14:34:18,Copy the needed files in the new playground.,0
c607fef,2017-06-28 15:37:10,Create yml_templates  read yml_templates/template_varhtml.yml,0
ab72083,2017-06-28 16:11:06,Code the treament of varbas.html . Not yet debugged.,0
4a70269,2017-06-28 16:48:47,improve memory distribution in the fit process of multibinit,0
e5a49fa,2017-06-28 17:52:36,Merge branch 'input-web' of gitlab:/trunk/abinit into input-web,0
c2bb412,2017-06-28 21:09:13,A first version for generation of varbas.html from varbas.ylm is working.,0
1baac62,2017-06-29 08:56:41,Merge remote-tracking branch 'trunk/develop' into develop,0
7e0bbc3,2017-06-29 10:47:23,add v8[13-14] automatic tests for the fit process of multibinit,0
cd7dbcb,2017-06-30 14:53:06,Reordered methods writing the DDB.,0
78c4d5e,2017-06-30 14:54:12,Merge remote-tracking branch 'trunk/develop' into develop,0
5450e7a,2017-06-30 15:19:59,création des fichiers temp_recursion et temp_Wavelets,0
7db11d0,2017-06-30 15:21:56,debug fit process of multibinit and update refs for tests,0
e131d18,2017-06-30 15:23:37,Use the file sections.yml as a generic file to contain all information on specific var* files.,0
7f0398d,2017-06-30 16:01:11,Write a function that read a yml file  with proper treatment of the echo.,0
e25f659,2017-06-30 16:23:06,"The writing of the ""normal"" var* files is rationalized.",0
2e27a29,2017-06-30 16:49:41,"Complete the sections.yml file with the ""default"" section   complete the definition of the Section class.",0
5a1a1f2,2017-06-30 16:54:01,add paral test for the fit process of multibinit,0
f525ac4,2017-06-30 20:09:06,Now works on the test case sections.yml  containing default. Should be more tested  though  allowing to overwrite the default..,0
a763c6b,2017-06-30 21:02:52,Defined ddb_hdr_type and some of its subroutines.,0
844dd15,2017-06-30 23:26:37,respfn now initializes a ddb_hdr and calls ddb_hdr_open_write,0
36a1b3c,2017-07-01 06:33:31,"Use the getattr function instead of my ""extract ..."" function (suggested by Matteo !)",0
fd57331,2017-07-01 07:14:23,Merge remote-tracking branch 'remotes/jollet/input-web' into input-web,0
0364633,2017-07-01 07:25:19,Upgrade the playground to the modifs made by François.,0
da0b7d9,2017-07-01 09:57:36,Fixing too many deallocations.,0
fbdb574,2017-07-01 10:26:20,Fixing deallocations.,0
a960b7f,2017-07-01 14:52:19,Still fixing the deallocations.,0
1551fdb,2017-07-01 15:55:04,Again  fixing deallocations.,0
bcfcb69,2017-07-02 11:46:17,Fixing deallocation...,0
d903c9a,2017-07-02 13:54:44,Creature comfort make it painless.,0
773ed76,2017-07-02 14:59:27,Debugging...,0
c31cee8,2017-07-02 16:32:12,signs of life,0
915f301,2017-07-02 18:14:36,Now the specials.html is generated like the var*.html files.,0
e2b0505,2017-07-03 05:58:05,Fixed bugs,0
5b21d05,2017-07-03 06:17:18,"Start to simplify the ""topics"" section.",0
925b630,2017-07-03 06:22:25,Clean !,0
43602ec,2017-07-03 08:33:58,Simplify,0
3b79c8a,2017-07-03 08:46:14,Simplify again,0
d9aa85d,2017-07-03 09:07:24,Simplify !,0
bfe3d44,2017-07-03 09:12:48,Simplify,0
c309c7b,2017-07-03 09:44:23,Simplify,0
0cea3a3,2017-07-03 09:49:24,Explain better the content of the sections.yml file.,0
ef0c924,2017-07-03 10:44:09,add paral test for the fit process,0
c2ae76b,2017-07-03 10:52:38,Initiate the new generation of topic files,0
82d8cb5,2017-07-03 11:00:03,add constraint to the tests related to the fit process : HAVE_NETCDF,0
c8752a3,2017-07-03 11:02:39,Looking for signs of life.,0
e2373d9,2017-07-03 11:59:15,Born in a diamond mine,0
8a23f46,2017-07-03 12:41:12,Merge remote-tracking branch 'trunk/develop' into develop,0
ff96395,2017-07-03 14:20:55,Fixing non-ascii characters.,0
97b289c,2017-07-03 14:36:32,quick fixes for the new paral tests,0
3cb5ca9,2017-07-03 16:16:57,Continue to work on the automatic generation of the topic files,0
01809b0,2017-07-03 17:41:11,Debugging ascii problem.,0
