hash,time,message,buggy
4f4f861,3/29/2017 15:14,Merge remote-tracking branch 'trunk/develop' into develop,0
85d6271,4/4/2017 15:02,Merge remote-tracking branch 'trunk/develop' into develop,0
485c3cf,5/2/2017 15:20,Merge remote-tracking branch 'trunk/develop' into develop,0
b8521cf,5/15/2017 9:20,wfd_mkrho and nspinor==2,0
a541cb5,5/15/2017 9:20,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0
e669ac3,5/15/2017 15:11,fix of xc magnetic field for non-collinear case,1
9e68517,5/15/2017 15:41,merge confliscts,0
fbece6b,5/16/2017 9:37,Activate nspinor=2 sections,0
184711b,5/16/2017 9:48,Fix wrong index in calc_sigx_me,1
2b8f674,5/16/2017 15:40,to test with phonons,0
6497f15,5/17/2017 12:09,Fixed spelling error in MSRQ output,1
b49d64a,5/18/2017 10:44,Fixed spelling errors in error statement when nddb =1,1
4a51b2c,5/18/2017 10:45,Added error message when nddb > number of ddb files input by user.,0
66f57ff,5/18/2017 12:00,Cleanup,0
abcacb1,5/20/2017 15:39,Working on vc singularity,0
b42fea1,5/21/2017 11:24,Add treatmento of heads and wings if nspino==2,0
c424ab6,5/21/2017 12:01,Remove DEV_USE_OLDRHOTWG blocks from GW routines,0
cdf85b5,5/21/2017 15:04,Test for HF with SOC,0
00d4329,5/21/2017 15:19,Use abiref ref,0
6f81be2,5/21/2017 15:53,gwpara = 2 in sigma with nspinor =2,0
0e299d1,5/21/2017 17:33,This should fix the SIGSEV under ifort,0
5b45d5b,5/21/2017 18:28,Add datasets with/wo SOC,0
cf4ae74,5/25/2017 13:05,Routine to compute SOC perturbatively,0
cbd4016,5/26/2017 10:05,Treat q-->0 limit in chi0 if nspinor==2,0
c0660f8,5/26/2017 11:07,Merge branch 'use_inversion' into gwsoc,0
6a34b78,5/26/2017 11:22,Update GW ref file after use_inversion merge,0
9be00af,5/26/2017 15:38,Code cleanup,0
41de37b,5/26/2017 16:21,Yet another bug in abilint,0
da90d34,5/27/2017 1:19,Add test with CD and nspinor=2,0
3ef4e72,5/27/2017 1:25,Use abiref output,0
081ff33,5/27/2017 2:17,Remove debug code,1
8d2b588,5/27/2017 11:06,Remove obsolete code,0
