hash,time,message,buggy
9c685d5,2016-08-26 17:22:21,modif pour forces sur terme de Fock,0
856b723,2016-09-09 18:13:10,BZR to GIT : WVL-PAW-FORCES branch (forces in WVL-PAW formalism),0
2f2d406,2016-09-09 19:10:21,Merge error corrected,0
99177d7,2016-09-22 18:44:37,Conflicts resolved  test refs adjusted - take 1,0
da2ad4f,2016-09-23 19:44:19,Conflicts resolved  test refs adjusted - take 2,0
964804c,2016-09-26 10:27:40,synchronisation avec trunk,0
32d4e6a,2016-09-26 11:00:55,Merge branch 'develop' of gitlab:trunk/abinit into develop,0
fb240c9,2016-10-06 00:16:08,Improve convergence of SCF cycle for WVL calculations and for all iscf/nnsclo/wvlbigdft_comp combinations,0
ab4ae8e,2016-10-12 17:36:28,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,0
9952c98,2016-10-12 18:40:32,Change bigdft version to 1.7.1.24 (including PAW forces),0
425b1d8,2016-10-12 19:17:32,Change nnsclo default value for WVL calculations with iscf>0,0
1c8a3ee,2016-10-12 19:41:17,Adapt bigdft tests (31 to 34) : potential mixing activated  nnsclo modified,0
6d374a4,2016-10-12 19:53:01,Re-activate bigdft_paral tests and improve them,0
7f1abe6,2016-10-13 12:04:43,Activate forces in WVL+PAW automatic tests,0
787999e,2016-10-19 14:57:28,Bug corrections for PAW Fock forces. It works for hydrogen.,0
332e8bc,2016-10-19 14:59:52,Synchronisation avec le tronc Merge branch 'develop' of gitlab:trunk/abinit into develop,0
9dcfece,2016-10-19 23:35:54,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,0
4b8b34b,2016-10-19 23:39:50,Add missing module dependency,0
ec4a874,2016-10-20 00:33:42,Conflicts resolved,0
18c3b7a,2016-10-20 01:01:14,Compilation errors eliminated,0
07ba5d3,2016-10-20 15:19:01,Adjust test tolerances,0
de95470,2016-10-20 15:30:02,Activate bigdft 1.7.1.24 on abiref,0
f75865d,2016-10-20 17:13:53,Update some bigdft test refs (all tests pass on abiref),0
0c5d677,2016-10-20 18:31:39,Another tolerance adjusted,0
cc827bd,2016-11-03 14:09:13,PAW forces for the Fock term: it works for several k points,0
36291c5,2016-11-15 16:47:06,Implement Blue Moon Ensemble method within PIMD (MT+GG),0
d96e0b7,2016-11-15 18:31:01,Add doc for new pimd_constraint variable,0
ea63055,2016-11-16 19:24:41,First version of history (HIST  hist%) with images WE save the rewriting of existing iterations in HIST file. There is room for improvment (memory saving),0
140246e,2016-11-22 18:56:51,Typos found thanks to the automatic tests,0
a0eb760,2016-11-23 10:26:46,A bug (only printing) has been magically corrected  update ref files,0
09cdc0f,2016-11-23 11:44:47,Save work,0
5936f72,2016-11-23 11:44:47,PIMD constraint improved (now the center of mass is fixed),0
5dfccce,2016-11-23 18:03:41,Sauvegarde au 23/11/2016,0
b0932b5,2016-11-24 11:32:08,pimd constraint improved (center of mass fixed),0
39a45a1,2016-11-25 18:31:48,Suppress xcart and fred from abi_hist datastructure,0
357e571,2016-12-02 15:52:26,HIST file was not correctly written in parallel (images),0
85454b6,2016-12-02 17:37:02,terme Fock-PAW:les forces sont testées pour plusieurs atomes de plusieurs types  02 décembre 2016,0
4cc59ed,2016-12-07 17:25:40,Minor changes,0
c75f6b6,2016-12-07 17:26:28,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
97afe71,2016-12-07 23:48:13,Fred forces were not correctly output during MD/relaxation They were not synchronized with fcart Ex.: if Faverage was suppressed from fcart  it wa not from red. This is now corrected. However the value of dE/dt remains unchanged in out file (not equal to -Fred). This is logical as it is supposed to be the exact derivative of the energy.,0
5e09408,2016-12-08 00:50:04,HIST file was not correcly written in parallel (images),0
2db89fd,2016-12-08 01:06:25,A test had to be updated,0
8104ef6,2016-12-08 01:54:30,Merge branch 'develop' of abinit-gitlab:trunk/abinit into pimd,0
1eb4bef,2016-12-08 03:10:09,Post-merge changes (conflicts HIST and effpot),0
9991c6e,2016-12-08 11:25:59,Post-merge correction,0
d6feb39,2016-12-08 22:24:11,Replace abi_hist%histXF by abi_hist%xred/fcart,0
7a2f5b4,2016-12-08 22:31:01,Replace abi_hist%histA by abi_hist%acell,0
a0bd57c,2016-12-08 22:58:31,Replace abi_hist%histR by abi_hist%rprimd,0
5d38068,2016-12-08 23:28:51,Replace abi_hist%histV by abi_hist%vel,0
61c2dce,2016-12-08 23:46:23,Replace abi_hist%histE/Ek/Ent by abi_hist%etot/ekin/entropy,0
6ed8d67,2016-12-09 00:00:00,Replace abi_hist%histT by abi_hist%time,0
d7d1d24,2016-12-10 00:41:29,Add vel_cell in history (datastructure and file),0
b9758d7,2016-12-10 22:16:09,Preliminary tests for AHC code,0
ff82173,2016-12-10 22:41:43,mrgddb: Don't issue a warning if ngfft meshes are equal,0
742972d,2016-12-10 22:58:01,Use refs from abiref,0
bea05d4,2016-12-11 14:29:56,Add output of Phonon bands,0
efe62d9,2016-12-11 15:13:16,Fix minor bug in xmgrace format,0
02b5a53,2016-12-11 15:25:21,abilint,0
362ff1e,2016-12-11 19:39:18,Saving work,0
b83807d,2016-12-12 01:11:56,Optimize size of history in gstateimg (and children),0
293788d,2016-12-12 18:40:49,Add prteband and prtphbands variables to print bands in Xmgracen/gnuplot format,0
286ca21,2016-12-12 19:35:07,Init ebands%eig with zero to avoid SIGFPE,0
9dad72d,2016-12-12 20:14:20,Update refs (extra line introduced for prtebands),0
