hash,time,message,buggy
30136c6,2016-09-07 18:42:14,Small improvments in getgh1c/getgh2c,0
a90d329,2016-09-09 11:24:11,fixed conflict,0
8e0be24,2016-09-11 12:05:08,outkss now uses its own version of calc_vkb,0
085520f,2016-09-11 12:33:43,Remove inclvkb==1,0
b0e6079,2016-09-11 13:22:24,Pass crystal_t to prepare new version,0
626eccf,2016-09-11 14:17:25,Code cleanup,0
57640d8,2016-09-11 14:24:33,Use ntypat as last dimension,0
26f0c55,2016-09-11 15:10:38,Change API to prepare new version,0
f56cd1c,2016-09-11 18:21:04,Before changes,0
9f15416,2016-09-11 21:13:08,Initialize psps%mproj,0
2b6f0a0,2016-09-11 21:48:04,Code cleanup,0
42528ee,2016-09-11 22:59:11,Saving work,0
9356163,2016-09-11 23:59:28,Saving work,0
8d48be6,2016-09-12 00:09:50,Allocate arrays with psps%lnmax  use indlmn to loop,0
69641cc,2016-09-12 01:11:51,Preliminary support for nproj > 1,0
b72170d,2016-09-13 18:46:15,m_commutator_vkbr --> m_vkbr,0
6609968,2016-09-13 19:08:03,abiref: Update ref files after phase-of-the-moon-effects,0
8c22d23,2016-09-13 19:15:46,Activate inclvkb 2 in v67mbpt[40] (GW with psp8 pseudos),0
83a4309,2016-09-13 19:51:12,Merge branch 'develop' into commutator,0
f4366ce,2016-09-14 13:48:10,Now DFPT+non-collinear work with non-polarized systems without Vxc (FR  MT  EB),0
a7a1b90,2016-09-14 15:12:08,Changes in dfpt_mkvxc_noncoll,0
240bfcd,2016-09-14 16:05:19,DFPT+noncoll now OK for non magnetic cases,0
fec7624,2016-09-14 18:27:12,Improvement of density accumulation routine,0
e4b4578,2016-09-16 14:54:18,Added the eph_routine  to compute all the gkk elements on a k-point grid for a given q-point grid. Added two variables to control the tasks when optdriver==7:     prtphdos     eph_task I still need to document those.,0
2ae7181,2016-09-20 14:28:09,Update abinit to TRIQS/CTHYB interface for version 1.3 of TRIQS and CTHYB,0
1d8cff2,2016-09-20 14:30:19,Update doc concerning TRIQS/CTHYB (input variable: dmft_solv),0
7ab8055,2016-09-20 15:12:38,Merge branch 'develop' into triqs,0
eaa894b,2016-09-20 21:11:58,Replace read(*) with read_string,0
9544b0a,2016-09-21 10:43:29,fix the error message in the general case  and restricts it to dmft calculations,0
865ee35,2016-09-21 10:47:18,Merge branch 'develop' into quickfix,0
2614e2e,2016-09-21 11:31:35,cut3d: replace read(* ...) with read(std_in  ...) everywhere,0
3df2c96,2016-09-21 12:25:21,Fix autoparal=1 error in m_paw_dmft,0
abc57d0,2016-09-21 14:18:11,trypo corrected,0
073346e,2016-09-21 14:20:29,Merge branch 'develop' of abinit-gitlab:trunk/abinit into develop,0
3452bc7,2016-09-21 15:26:34,Added the input variable ddb_shiftq.,0
03a22ea,2016-09-21 15:36:31,An error was introduced in getgh1c  corrected,0
9073974,2016-09-21 15:55:08,Adjustements to make automatic tests happy - take 1,0
4684872,2016-09-21 16:27:49,Fix an hyperlink. Modified:   lesson_basepar.html,0
8c9e3eb,2016-09-21 16:41:00,Fix remaining read(std_in  *),0
564d5b2,2016-09-21 18:01:45,Added documentation to 3 new variables:     eph_task     ddb_shiftq     prtphdos,0
75155ef,2016-09-21 19:41:24,Adjustements to make automatic tests happy - take 2 (update ref due to change of tolerance in rhohxc),0
fec30e4,2016-09-21 19:41:58,Merge branch 'develop' of abinit-gitlab:trunk/abinit into dfpt-noncoll,0
174d3ba,2016-09-21 20:26:19,Add new module m_dens for density-related tools. Extract hirshfeld code from cut3d,0
65d93c3,2016-09-21 20:28:02,git add m_dens.F90,0
14c0b74,2016-09-21 20:50:08,Remove stray write  update v3[61],0
f9783e5,2016-09-21 21:03:41,Alleviate problem on bob_openmp fro testv2#33. Modified:   t33.in  t33.out,0
bff1193,2016-09-22 07:16:45,Merge remote-tracking branch amadon/triqs/7ab8 into _amadon,0
7142873,2016-09-22 09:53:23,Merge remote-tracking branch amadon/quickfix/3df2 into _amadon,0
30c3199,2016-09-22 10:16:49,Update MPI-FORUM hyperlink in tutorial,0
55b052b,2016-09-22 10:17:34,Update MPI-FORUM hyperlink in tutorial,0
