hash,time,message,buggy
4f4f861,2017-03-29 15:14:39,Merge remote-tracking branch 'trunk/develop' into develop,0
85d6271,2017-04-04 15:02:54,Merge remote-tracking branch 'trunk/develop' into develop,0
485c3cf,2017-05-02 15:20:00,Merge remote-tracking branch 'trunk/develop' into develop,0
b8521cf,2017-05-15 09:20:29,wfd_mkrho and nspinor==2,0
a541cb5,2017-05-15 09:20:48,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0
e669ac3,2017-05-15 15:11:03,fix of xc magnetic field for non-collinear case,0
9e68517,2017-05-15 15:41:15,merge confliscts,0
fbece6b,2017-05-16 09:37:45,Activate nspinor=2 sections,0
184711b,2017-05-16 09:48:03,Fix wrong index in calc_sigx_me,0
2b8f674,2017-05-16 15:40:56,to test with phonons,0
6497f15,2017-05-17 12:09:40,Fixed spelling error in MSRQ output,0
b49d64a,2017-05-18 10:44:21,Fixed spelling errors in error statement when nddb =1,0
4a51b2c,2017-05-18 10:45:22,Added error message when nddb > number of ddb files input by user.,0
66f57ff,2017-05-18 12:00:55,Cleanup,0
abcacb1,2017-05-20 15:39:35,Working on vc singularity,0
b42fea1,2017-05-21 11:24:14,Add treatmento of heads and wings if nspino==2,0
c424ab6,2017-05-21 12:01:32,Remove DEV_USE_OLDRHOTWG blocks from GW routines,0
cdf85b5,2017-05-21 15:04:28,Test for HF with SOC,0
00d4329,2017-05-21 15:19:29,Use abiref ref,0
6f81be2,2017-05-21 15:53:57,gwpara = 2 in sigma with nspinor =2,0
0e299d1,2017-05-21 17:33:43,This should fix the SIGSEV under ifort,0
5b45d5b,2017-05-21 18:28:18,Add datasets with/wo SOC,0
cf4ae74,2017-05-25 13:05:38,Routine to compute SOC perturbatively,0
cbd4016,2017-05-26 10:05:23,Treat q-->0 limit in chi0 if nspinor==2,0
c0660f8,2017-05-26 11:07:55,Merge branch 'use_inversion' into gwsoc,0
6a34b78,2017-05-26 11:22:59,Update GW ref file after use_inversion merge,0
9be00af,2017-05-26 15:38:53,Code cleanup,0
41de37b,2017-05-26 16:21:54,Yet another bug in abilint,0
da90d34,2017-05-27 01:19:18,Add test with CD and nspinor=2,0
3ef4e72,2017-05-27 01:25:48,Use abiref output,0
081ff33,2017-05-27 02:17:34,Remove debug code,0
8d2b588,2017-05-27 11:06:56,Remove obsolete code,0
f0b65ec,2017-05-27 12:04:36,Add support for nspden = 1 and nspinor = 2 in GW code,0
b226c0b,2017-05-27 12:50:40,Change v67mbpt[60] to test HF with nspden 1 and nspden 4 with SOC,0
570fea2,2017-05-27 12:54:36,abiref ref,0
3eae4f2,2017-05-27 12:56:45,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gwsoc,0
7444b8a,2017-05-27 15:48:45,Cohsex with spinors,0
f8e7fce,2017-05-27 16:04:35,abiref ref,0
1a051e3,2017-05-27 23:22:50,Add test for SCR,0
37bd92d,2017-05-27 23:48:46,Code refactoring,0
04740de,2017-05-28 00:12:50,Refactoring,0
bcf8795,2017-05-30 12:31:14,adjustments to calcdensph to include the possibility of complex density arrays  corrections for printmagvtk,0
64bad97,2017-06-01 11:02:14,Debugging,0
206fe31,2017-06-04 10:21:26,Fix compilation error,0
b4e1bd5,2017-06-06 10:58:10,Save work,0
462d520,2017-06-06 22:25:38,symsigma with nspinor == 2,0
6f92b00,2017-06-06 23:12:52,Use abiref ref,0
20932bb,2017-06-07 11:38:53,Add support for symchi and nspinor = 2,0
b6728f9,2017-06-07 11:48:54,Activate symchi in tests,0
ff5f6dd,2017-06-07 16:26:49,Add test for Hilbert transform,0
