hash,time,message,keyword_buggy,human_buggy,fastread_buggy
f48190c,2018-04-21 06:52:42,Fix spelling error,1,1.0,0
a1285bd,2018-04-21 14:04:17,Initialize v8.8.1,0,0.0,0
3cbb614,2018-04-21 15:50:26,Merge branch 'release-8.8' into _amartin,0,0.0,0
4ac26bf,2018-04-21 15:51:55,Merge gmatteo/develop/539d into _amartin,0,0.0,0
3ee4e3e,2018-04-21 23:10:47,Collect conducti routines in m_conducti,0,0.0,0
fce97f5,2018-04-21 23:24:42,m_jellium,0,0.0,0
dcea930,2018-04-21 23:35:51,Move prtxf to gstate and prtimg to gstateimg,0,0.0,0
5939f16,2018-04-21 23:48:19,Mv vso_realspace_local.F90 to m_spin_current,0,0.0,0
efaebaa,2018-04-22 00:49:53,Move completepers and mkph_linwid to m_elphon,0,0.0,0
90bbd13,2018-04-22 00:50:11,abilint,0,0.0,0
58d8c7a,2018-04-22 00:50:14,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,0.0,0
7dbca22,2018-04-22 00:57:01,Mv get_all_gkk2 get_all_gkq get_fs_bands to m_elphon,0,0.0,0
2fc93a3,2018-04-22 00:57:07,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,0.0,0
5251cfd,2018-04-22 01:41:49,Version for buildbot,0,0.0,0
e0097ed,2018-04-22 07:21:17,Tentative (minor) bug fix  following Guido Petretto.,1,1.0,1
1fe868f,2018-04-22 07:26:27,Improve release notes. Also mv release_notes dir to release_notes_obsolete.,0,0.0,0
5015994.0,2018-04-22 07:31:16,Add mail info for Henrique,0,0.0,0
68b5188,2018-04-22 07:32:07,Fix typo,1,0.0,0
5fc1b01,2018-04-22 07:45:01,Fix typo,1,0.0,0
bfcfbc4,2018-04-22 10:29:59,Suppress the need for the old release-notes directory,0,0.0,0
58485fd,2018-04-22 11:13:16,Remove calc_smeared_density,0,0.0,0
93ff5dd,2018-04-22 14:25:19,abiauty: a script that does not understand fortran and claims to beautify it,0,0.0,0
ffff13f,2018-04-22 23:46:42,Move scalewf_nonlop  strsocv and trace2 to nonlop_pl,0,0.0,0
f8737ca,2018-04-23 00:00:24,Move mkqptequiv to m_fstab,0,0.0,0
57e19bf,2018-04-23 00:09:32,Move complete_gkk inside elphon,0,0.0,0
dfcb459,2018-04-23 00:19:13,abilint,0,0.0,0
a1899b8,2018-04-23 00:24:11,Move fourdp_6d to m_fft,0,0.0,0
63afee0,2018-04-23 00:33:26,Mv fftpack to m_fft,0,0.0,0
2fc0f49,2018-04-23 00:43:48,Add missing import,0,0.0,0
952d51e,2018-04-23 00:59:03,Create new module m_spacepar with meanvalue_g,0,0.0,0
63ee02b,2018-04-23 01:10:34,Mv laplacian to m_spacepar,0,0.0,0
b8d226e,2018-04-23 01:19:43,Mv redgr adn hartrestr to m_spacepar,0,0.0,0
d9d2ec8,2018-04-23 01:30:18,Expodr hartrestr,0,0.0,0
3033a4b,2018-04-23 01:30:32,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,0,0.0,0
c2c22ee,2018-04-23 01:52:57,Mv gaugetransform inside dfpt_nstwf,0,0.0,0
24fa632,2018-04-23 01:55:16,Yet another marker for roboidiot,0,0.0,0
f43208e,2018-04-23 08:50:15,Add a deallocation in dfptnl_pert,0,0.0,0
3fe406e,2018-04-23 09:10:13,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,0,0.0,0
cfe79e9,2018-04-23 11:48:07,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,0,0.0,0
512090c,2018-04-23 14:44:51,Correct initialisation of tolrde in invars2. Add two tests for RF2+NONLINEAR (NC and PAW).,0,1.0,1
e4da05c,2018-04-23 16:35:30,add ispin_prim and rvec to spin_terms,0,0.0,0
27dade5,2018-04-23 16:36:26,add m_spin_reciprocal file,0,0.0,0
4e9df1c,2018-04-23 16:41:28,resolve conflicts,0,0.0,0
b56a286,2018-04-23 16:43:46,resolve conflicts,0,0.0,0
b149dc5,2018-04-23 19:08:31,hmc modifications - trial trajectory length variable introduced  tests on amorphous SiO2 OK  todo-remove redundat scfcv run at the beginning of each cycle,0,0.0,0
b188c9e,2018-04-23 21:31:30,Fix bug (from Lucas Baguet): tolrde was not read anymore.,1,1.0,1
dc4b34d,2018-04-23 21:34:45,Update release notes to mention Lucas Baguet.,0,0.0,0
504528f,2018-04-24 06:29:44,Update tests/atompaw/Refs/t04.out,0,0.0,0
2276db7,2018-04-24 06:31:18,Merge branch 'release-8.8' of gitlab.abinit.org:trunk/abinit into release-8.8,0,0.0,0
449ecd6,2018-04-24 08:39:11,Update tdfpt_04_MPI24.out due to tolrde bug fix,1,1.0,1
cf01dd6,2018-04-24 09:41:49,Merge remote-tracking branch 'gitlab_trunk/release-8.8' into nonlinear,0,0.0,0
e0f854e,2018-04-24 10:26:17,Initialize nnlout in dfptnl_pert. Change tols of tests v8/t100-t101.,0,0.0,0
0c4bcb4,2018-04-24 13:21:10,add input variable to disable the precomputation of the data for the fit (save memory),0,0.0,0
0659cb4,2018-04-24 14:24:13,Remove unused variables  update some comments,0,0.0,0
e487141,2018-04-24 19:27:30,Merge branch 'release-8.8' into _gmatteo,0,0.0,0
c2cac61,2018-04-25 08:14:43,Merge branch 'release-8.8' into _gmatteo,0,0.0,0
27c4d38,2018-04-25 08:57:11,Allocate dummy arrays in dfptnl_pert,0,0.0,0
db42d29,2018-04-25 10:15:51,Correct allocation...,0,0.0,1
2a7509e,2018-04-25 11:15:49,planewave kinetic energy in orbmag starts working,0,0.0,0
1d0384a,2018-04-25 11:36:24,Change tests for nonlinear (tolerences),0,0.0,0
34fee28,2018-04-25 12:17:54,converted chern_number smat from ikpt ikpt storage to ikpt indx indx,0,0.0,0
1cd4e40,2018-04-25 13:01:25,bug fixes,1,1.0,1
f1f14e9,2018-04-25 13:50:38,convert orbmag to ikpt bdx gdx indexing,0,0.0,0
e4d35ac,2018-04-25 14:13:19,debug,0,0.0,1
2bbf511,2018-04-27 08:40:57,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,0,0.0,0
25f9edc,2018-04-27 09:38:41,Change tests tolerances. Add a restriction in input variables (pawxcdev must 0 for PAW+NONLINEAR calculations),0,0.0,0
edd44b2,2018-04-27 11:35:00,Corrections to release notes,0,0.0,0
9d2a49d,2018-04-27 12:09:44,Mv initwf to wfsinp,0,0.0,0
0c3caba,2018-04-27 12:23:06,Create new module m_inwffil,0,0.0,0
aac288c,2018-04-27 12:36:14,abilint,0,0.0,0
99a8760,2018-04-27 12:37:53,HMC adjustements - redundant scfcv cycles are now eliminated  new test added,0,0.0,0
0fe05f4,2018-04-27 12:38:23,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,0,0.0,0
5a5c036,2018-04-27 12:48:39,Mv calc_rpa_functional and randomd_stopping_power to m_screening_driver,0,0.0,0
acdb2dd,2018-04-27 12:56:15,HMC NVT test OK  latest changes from trunk merged,0,0.0,0
d11889d,2018-04-27 13:01:47,Mv indirect_parallel_fourier to m_fft,0,0.0,0
951f30f,2018-04-27 14:07:41,Use m_ prefix for gwls module,0,0.0,0
1a98cf3,2018-04-27 14:24:54,Fix compilation errors,1,0.0,1
a120ddc,2018-04-27 14:25:15,Rm dotproductqrc,0,0.0,0
1f85b94,2018-04-27 14:43:25,Mv wrtloctest to respfn,0,0.0,0
8f11caa,2018-04-27 15:00:52,Move strainsym to m_geometry,0,0.0,0
77317f6,2018-04-27 15:23:28,Fix compilation error,1,1.0,1
57b39e7,2018-04-27 15:24:32,Mv freeze_displ_allmodes to m_phonons,0,0.0,0
dc49f1d,2018-04-27 15:34:48,Version for buildbot,0,0.0,0
e6c734c,2018-04-27 17:12:24,Some cleaning. Remove a memory leak in getgsc. Change tol of v8/t101.,0,0.0,0
bf512cd,2018-04-27 17:31:10,Mv getspinrot  littlegroup_pert and stresssym to m_geometry  mksupercell to m_supercell,0,0.0,0
29baf3d,2018-04-27 17:53:16,Fix compilation errors,1,1.0,1
6579ad4,2018-04-27 17:53:52,Mv irreducible_set_pert to m_geometry,0,0.0,0
362ae4e,2018-04-27 17:53:55,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,0.0,0
67b338f,2018-04-27 18:10:05,Classify_bands --> m_classify_bands,0,0.0,0
51d28e6,2018-04-27 18:29:53,Fix compilation errors,1,0.0,1
81d3afc,2018-04-27 18:31:12,Mv wfd_mkrho inside m_wfd,0,0.0,0
18625c5,2018-04-27 18:37:21,xred rejection bug fixed+trial test modification,1,1.0,1
b6c5dcb,2018-04-27 18:46:05,roboidiot,0,0.0,0
fb089ac,2018-04-27 19:01:24,Mv prtocc inside outvar_o_z,0,0.0,0
b6183f3,2018-04-27 19:09:20,Convert sigma and wfk_analyze into modules,0,0.0,0
62ae47c,2018-04-27 19:27:23,Merge remote-tracking branch 'remotes/pike/develop' into _pike,0,0.0,0
b7d2566,2018-04-27 19:29:57,Mv pawuj_drive inside gstate,0,0.0,0
4fd28e8,2018-04-27 19:55:31,Fix compilation errors,1,1.0,1
49c99d7,2018-04-27 19:55:58,Mv spatialchempot inside setvtr,0,0.0,0
fae3548,2018-04-27 19:56:01,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,0.0,0
1f2b8a6,2018-04-27 20:12:45,Mv hartre to m_spacepar,0,0.0,0
96d45bf,2018-04-27 20:27:24,abilint,0,0.0,0
ed1f272,2018-04-27 20:32:32,Make roboidiot happy,0,0.0,0
31dcf81,2018-04-27 23:05:51,Remove m_shirley,0,0.0,0
5d8cd3f,2018-04-27 23:23:05,Rm wfd_vnlpsi,0,0.0,0
39a29d1,2018-04-27 23:29:42,Fix compilatio error,1,1.0,1
d1c2d3c,2018-04-27 23:53:33,Fix compilation errors,1,1.0,1
c17801c,2018-04-27 23:53:57,Mv paw_qpscgw to m_sigma_driver,0,0.0,0
5cabc76,2018-04-27 23:54:28,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0,0.0,0
a70a704,2018-04-28 00:19:37,Fix makemake error,1,1.0,1
a0074d9,2018-04-28 00:25:54,Mv calc_wf_qp inside mlwfovlp_qp,0,0.0,0
0d78e41,2018-04-28 01:16:21,Version for buildbot,0,0.0,0
be7c2e0,2018-04-28 01:40:13,Fix compilation errors,1,1.0,1
bef884e,2018-04-28 06:59:17,Merge gmatteo/release_notes/edd4 into release-8.8,0,0.0,0
456a587,2018-04-28 13:01:59,Create m_psp1 module for pspcod 1  4,0,0.0,0
1673d7b,2018-04-28 13:48:49,Create modules for psp6  psp8  psp9  upf1,0,0.0,0
45e465c,2018-04-28 14:02:32,psp5in.F90 -> m_psp5.F90,0,0.0,0
a202490,2018-04-28 14:31:21,Collect pspcod 2-3-10 routines in m_psp_hgh,0,0.0,0
7d13571,2018-04-28 15:24:56,Create m_psptk with low-level procedures used by other modules,0,0.0,0
c699dac,2018-04-28 15:50:30,Update refs for v8 tests with psp8 (yes  modules --> different optimization),0,0.0,0
9ca967d,2018-04-28 17:16:48,Update psml[6] ref,0,0.0,0
2ff0eca,2018-04-28 17:56:57,More docs + cosmetic changes,0,0.0,0
bc58b23,2018-04-28 20:14:33,Gather low-level routines in m_symtk,0,0.0,0
a31d46d,2018-04-28 20:31:42,abilint,0,0.0,0
428a3ac,2018-04-28 21:13:24,Mv littlegroup_q to m_symtk,0,0.0,0
e7db5c5,2018-04-28 21:24:19,abilint,0,0.0,0
805cb38,2018-04-28 21:54:26,Version for buildbot,0,0.0,0
b4dca76,2018-04-28 22:03:17,Squashed commit of the following:,0,0.0,0
c74f7e9,2018-04-29 12:42:05,Minor changes,0,0.0,0
9e23a4c,2018-04-29 13:01:19,Modularize ptgroups,0,0.0,0
2eb9d62,2018-04-29 13:23:55,Modularize routines in 42_nlstrain,0,0.0,0
7bf7b3e,2018-04-29 13:56:01,Modularize read_upf_pwscf,0,0.0,0
6c645f8,2018-04-29 14:13:01,Begin modularization of recursion code,0,0.0,0
