hash,time,message,keyword_buggy,human_buggy,fastread_buggy
b429c83,2016-06-22 21:14:31,Convert README files to markdown,0,0.0,0
ea4dd0c,2016-06-22 22:04:09,Add link to asciinema video,0,0.0,0
7011ad4,2016-06-25 22:22:13,Create symbolic links README --> README.md to make automake happy,0,0.0,0
c9cb61b,2016-07-02 07:56:36,init abinit 8.1.2,0,0.0,0
ede88c4,2016-07-02 22:30:48,Update reference files going from cronos_gcc46_paral to cronos_gnu_5.3.-paral modified:   tdfpt_03_MPI24.out modified:   tdfpt_04_MPI24.out,0,0.0,0
355494d,2016-07-02 22:34:01,Update Tabirules#05  for abiref_gnu_5.3_debug modified:   t05.out,0,0.0,0
8d22dec,2016-07-02 22:37:01,Try to fix the problem with Tbuildsys#40 (/bin/sh: configure: command not found) modified:   check-libpaw.py,1,1.0,1
7efc80a,2016-07-03 07:11:42,Modify testfarm.conf  from Jean-Michel  new version for the test farm under gitlab,0,0.0,0
e2fe7b1,2016-07-03 13:16:14,This modif should suppress the warning messages for Tbuildsys#40 modified:   config/specs/testfarm.conf,0,0.0,0
b937dda,2016-07-03 18:14:29,Update two reference files for Tbuildsys#13 modified:   ubu_gnu_4.9_mpich.ac modified:   ubu_intel_15.0_mpich.ac,0,0.0,0
350915a,2016-07-03 18:25:11,Clean the reference abichecks/buildsys/Refs deleted:    abiref_intel_15.0_mpich.ac deleted:    bb_amd-gfortran4.6_cronos.ac deleted:    bb_amd-gfortran4.6_max2.ac deleted:    bb_amd-open64_max2.ac deleted:    bb_intel-g95_yquem.ac deleted:    bb_intel-gfortran4.6_petrus.ac deleted:    bb_intel-gfortran4.6_toum_openmp.ac deleted:    bb_intel-gfortran4.7_mpich3_yquem.ac deleted:    bb_intel-gfortran4.7_shiva_distchk.ac deleted:    bb_intel-gfortran4.7_yquem.ac deleted:    bb_intel-gfortran4.7_yquem_openmp.ac deleted:    bb_intel-gfortran4.8_bigmac_macports.ac deleted:    bb_intel-gfortran4.8_ktulu.ac deleted:    bb_intel-gfortran4.8_yquem.ac deleted:    bb_intel-gfortran4.9_supermac.ac deleted:    bb_intel-intel15_yquem.ac deleted:    bb_intel-intel15_yquem_sernofb.ac deleted:    bb_intel-nag_petrus.ac deleted:    bb_intel-nag_petrus_serial.ac deleted:    bb_power6-xlf_ibm6.ac deleted:    bb_xeon-gcc49_tikal.ac deleted:    bb_xeon-gcc49_tikal_cov.ac deleted:    bb_xeon-gfortran4.7_buda_cuda.ac deleted:    bb_xeon-gfortran4.7_testf.ac deleted:    bb_xeon-gfortran4.7_testf_woMPI.ac deleted:    bb_xeon-intel12_green_prod.ac deleted:    bb_xeon-intel12_tikal_serial.ac deleted:    bb_xeon-intel13_coba2.ac deleted:    bb_xeon-intel13i_coba2.ac deleted:    bb_xeon-intel14_buda.ac deleted:    bb_xeon-psc_tikal.ac deleted:    bob_gnu_5.3_openmpi.ac deleted:    bob_intel_15.0_mpich.ac deleted:    inca_gnu_4.9_debug.ac deleted:    ubu_gnu_4.8_serial.ac deleted:    ubu_gnu_4.9_debug.ac deleted:    ubu_gnu_4.9_openmpi.ac,0,0.0,0
