hash,time,message,keyword_buggy,human_buggy,fastread_buggy
4da8c1c,2017-04-11 09:00:37,correct inconsistent anchors,0,0.0,0
6c0b691,2017-04-11 09:12:46,correct inconsistent anchors,0,0.0,0
ca4619e,2017-04-11 09:14:21,Added group keywords to fix gcmc,1,0.0,1
9a027a0,2017-04-11 20:24:42,remove reference to removed section on VMD scripts,0,0.0,0
2d8bce7,2017-04-11 21:22:30,testing simple ci  more complex #1,0,0.0,0
05d7bc5,2017-04-11 21:46:33,Merge pull request #417 from tonnamb/add-pair-zhou,0,0.0,0
3fa9f0a,2017-04-11 21:51:21,Merge pull request #429 from akohlmey/updates-for-stable,0,0.0,0
961096f,2017-04-12 11:17:15,USER-DPD Kokkos: WIP on preflighting SSA neighbor list build  with debugging,0,0.0,0
cb867ea,2017-04-12 13:58:23,Update to oxDNA2,0,0.0,0
e6f30eb,2017-04-12 20:26:57,Resolved merge conflict,0,0.0,0
2f32fb7,2017-04-13 11:19:48,fully integrate support for doc_anchor_check into docs makefile,0,0.0,0
d3187b2,2017-04-13 18:11:57,adapt binary2txt.cpp source to current coding conventions,0,0.0,0
6c2dd7e,2017-04-14 11:44:36,first chunk of code from USER-REAXC-OMP imported and adapted into USER-REAXC,0,0.0,0
3cbf4f3,2017-04-14 11:57:53,replace variable length arrays in fix filer/corotate by Memory::create() / Memory::destroy(),1,0.0,0
c9bc141,2017-04-14 12:57:35,remove non-ASCII characters from doc source files,0,0.0,0
dd90c86,2017-04-17 17:40:21,emphasize that the online manual is following the latest development version,0,0.0,0
dec36e9,2017-04-17 17:40:57,avoid floating point overflows in iterative solvers of fix shake,1,0.0,0
481927f,2017-04-17 17:49:49,edit description and add related commands and default,0,0.0,0
4bad52f,2017-04-17 17:52:06,add fix mscg command  example  lib,1,0.0,0
73c210b,2017-04-18 11:20:23,testing simple ci,0,0.0,0
dee3536,2017-04-18 11:42:31,testing simple ci  attempt 2,0,0.0,0
8d39010,2017-04-18 11:44:23,testing simple ci  attempt 3,0,0.0,0
25e8ed6,2017-04-18 11:46:19,testing simple ci  attempt 4,0,0.0,0
dfa9815,2017-04-18 17:07:28,change to RCB cuts in load-balancing commands  also a new option for fix halt,1,0.0,0
f0681f7,2017-04-20 14:42:01,rename zhou to momb in examples,0,0.0,0
4e41136,2017-04-21 14:01:38,rename pair_zhou to pair_momb in src and change class name from PairZhou to PairMomb,0,0.0,0
396e0b5,2017-04-21 14:02:17,correct formatting and broken/colliding link issues with LATTE package related documentation,0,1.0,1
8f14511,2017-04-21 16:46:27,change zhou to momb in src/USER-MISC/README,0,0.0,0
197ce45,2017-04-21 17:27:08,add example log file generated from 17Nov16 version of lammps  make minimize and run short in system.in,0,0.0,0
0ac22e0,2017-04-22 21:50:27,rename a couple more references to pair style zhou into momb,0,0.0,0
958f05a,2017-04-25 01:09:05,make pair style momb example follow LAMMPS conventions more closely,0,0.0,0
2e1f8b4,2017-04-25 10:21:02,include citation for reference paper into pair style momb,0,0.0,0
ddc1e4e,2017-04-25 13:27:20,Merge branch 'pair_morse_soft-doc-fix' of https://github.com/Pakketeretet2/lammps into doc-fixes,0,0.0,0
8910ec6,2017-04-25 13:48:51,whitespace cleanup,0,0.0,0
cc6104a,2017-04-25 14:11:36,re-arranged functions to make it easier to compare with non-threaded. port bugfixes to airebo to USER-OMP,0,0.0,0
d73d70f,2017-04-26 08:15:42,remove one more reference to xmovie,0,0.0,0
0565b1d,2017-04-26 10:49:20,Fixing Kokkos bug,1,0.0,1
8f9cb35,2017-04-26 15:34:12,And getting it right...,0,0.0,0
3e60f79,2017-04-26 17:24:25,Merge branch 'master' into updates-for-stable,0,0.0,0
949d61e,2017-04-26 19:26:27,"Revert ""correct inconsistent anchors""",0,0.0,0
