hash,time,message,keyword_buggy,human_buggy,fastread_buggy
cc74f4fa7,2015-12-08 12:28:45,Tagging v1.3.0,0,,0
c045f9530,2015-12-08 12:58:57,Fix typo,1,,0
b6e285b3c,2015-12-09 06:39:14,Fix invalid MPI communicator error,1,,1
aed9147db,2015-12-09 12:18:39,3D rotational diffusion done,0,,0
9886c9cfc,2015-12-09 12:20:06,3D rotational diffusion done,0,,0
20d252c2d,2015-12-09 14:04:44,regular 2D diffusion added  and fixed a bug with active force magnitude being counted twice,1,,1
2006d93a4,2015-12-09 17:05:57,stable version  getting active force to know about constraint,0,,0
6831f1dde,2015-12-10 12:06:20,bd_cpu_added,0,,0
eaef4fc1c,2015-12-10 12:15:36,bd_2,0,,0
4f7c47625,2015-12-10 14:08:47,rot_noise_added,0,,0
ade5844f1,2015-12-10 14:33:34,rot_3,0,,0
f2b944239,2015-12-10 14:53:52,rot_3,0,,0
7adcc6b4c,2015-12-10 15:04:55,rot_4,0,,0
de2943432,2015-12-14 15:03:48,added back in sphere constraint  making ellipsoid a unique case of being an updater rather than a force,0,,0
07db0a759,2015-12-14 16:38:22,constraint ellipsoid now an updater  makes sense when using brownian dynamics,0,,0
048a6f193,2015-12-15 16:34:18,removed an id vs tag bug  implemented constraint ellipsoid as updater and it talks with active force  is stable but pending tests,1,,0
c749c59a5,2015-12-16 12:34:06,"""x :x",0,,0
218d13286,2015-12-16 12:34:45,"Revert ""rot_3""",0,,0
738123e94,2015-12-16 12:35:16,"Revert ""rot_3""",0,,0
8b008714d,2015-12-16 12:39:59,"Revert ""rot_noise_added""",0,,0
188634f85,2015-12-16 12:40:58,"Revert ""bd_2""",0,,0
82e0b9263,2015-12-16 12:43:25,undone chengyu's changes,0,,0
6c4e5c462,2015-12-17 13:56:34,changed active force arrays into ArrayHandle's,0,,0
93d925b97,2015-12-17 15:09:30,Merge branch 'master' into constraints,0,,0
9921397be,2015-12-17 15:37:02,added GPU files for ellipsoid constraint and active force vector,0,,0
93209c43e,2015-12-17 16:39:07,ellipsoid gpu code changes  not tested,0,,0
9879d9b26,2015-12-18 13:03:24,ellipsoid gpu code stable build  untested,0,,0
40485ed26,2015-12-18 13:26:07,minor,0,,0
ffddcda71,2015-12-18 17:10:26,fixing merge conflict from rebase,1,,0
22890fd55,2015-12-18 17:48:01,Fix order of Updater export statements,1,,1
ff3ff30b7,2015-12-19 13:55:31,Fix crash on Python 3.5.1,1,,1
