hash,time,message,keyword_buggy,human_buggy,fastread_buggy
3b804ca1f,2014-09-09 08:07:30,Tagging v1.0.1,0,,0
78461fed8,2014-09-09 13:06:18,Merge branch 'maint',0,,0
49312cbdc,2014-09-13 19:31:22,Merge branch 'master' of https://codeblue.umich.edu/git/hoomd-blue into pair_pot,0,,0
3691faa31,2014-09-13 19:34:36,suppress warning,0,,0
0507f1861,2014-09-15 17:56:01,First commit on texture fetch optimization,0,,0
16cbaa970,2014-09-15 18:25:38,Texture fetches for nlist in PairPotentialGPU.cuh,0,,0
04231dd5e,2014-09-15 18:37:26,Removed suboptimal texture fetch on head list,0,,0
2fa03a9de,2014-09-16 17:56:03,Added comment about multiple of 8 vs 32 in nlist,0,,0
33703da2b,2014-09-18 16:03:47,added print,0,,0
99b4ec215,2014-09-18 16:51:04,added print,0,,0
c473e9724,2014-09-24 19:39:46,Fix bond_coeff syntax in example script,1,,1
a9c84ec4e,2014-09-30 15:08:58,Add more SSE/AVX output lines,0,,0
ea60220c5,2014-10-06 10:31:26,Enable parallel tests.,0,,0
2f994b272,2014-10-07 15:59:31,Add AABB tree to utils,0,,0
8b10e6cdd,2014-10-09 18:50:13,Fix typo in hoomd_script,1,,0
39cf5933f,2014-10-10 07:58:41,Merged in typo_fix (pull request #1),0,,0
981af8451,2014-10-17 09:58:56,Add AABB tree neighbor list builds on the CPU + Add NeighborListTree to the unit tests + Modify python pair runner module for testing new class,0,,0
6af29937a,2014-10-17 11:57:27,Fix tree traversal to skip ahead in search,1,,1
ad6fcec35,2014-10-22 18:29:08,allow implicit precision changes in quat and vec3,0,,0
00afa1f47,2014-10-26 21:41:17,Fix K=0 FENE bonds,1,,1
ec2ac46cc,2014-10-30 21:42:21,Added functionality to change number of types between runs (untested),0,,0
99458b8aa,2014-10-30 22:12:44,Added python interface for adding and listing types,0,,0
f63206532,2014-10-30 22:20:31,Added C++ unit test in test_pdata for adding types,0,,0
f5e4dd0f1,2014-10-30 23:03:08,Added python unit tests,0,,0
32aa1f7de,2014-10-30 23:05:07,Fixed problem when types are changed in BDNVT(Rigid) simulation,1,,0
5a88806f9,2014-10-30 23:14:15,Make initialization from snapshots with different numbers of types work,0,,0
dd6d7ee38,2014-10-30 23:23:02,Add one more unit test for pair.table,0,,0
df59ef5d8,2014-10-31 00:40:47,Starting changes for grand-canonical simulations,0,,0
2ccdf5714,2014-10-31 13:57:33,Sanity check for adding duplicate types,0,,0
d8d51085f,2014-11-01 15:59:52,Added some more code for dynamic global particle data (untested),0,,0
a36efa35c,2014-11-02 13:26:21,Fix some compiler warnings,1,,0
6d49651c2,2014-11-02 14:56:37,Further changes for adding/removing particles,0,,0
e994dfc7f,2014-11-02 15:37:34,take into account that getMaximumTag is max num of particles - 1,0,,0
99847dccc,2014-11-02 16:09:21,Added python interface for adding/removing particles (untested),0,,0
9f0b130ad,2014-11-02 19:26:03,Debugging,0,,0
4b0d0f837,2014-11-02 20:35:19,Now addition of particles does not give any errors when running,1,,0
a170bcf54,2014-11-02 21:11:30,Removing particles now also works,0,,0
c81ca3490,2014-11-02 21:45:48,Fix logical error in initialization,1,,1
efbed66f7,2014-11-02 21:59:57,Tentatively fixing snapshot initialization with MPI when bonds have been added or removed,1,,0
5bf31a14e,2014-11-02 22:03:51,Fixing snapshot test with MPI,1,,0
4c53578e9,2014-11-02 22:43:58,All script unit tests passing (MPI and non-MPI) assuming C++ unit tests OK  too  but will see when merging into next,0,,0
b4e542be6,2014-11-03 08:32:41,Fix order of bonds in BondedGroupData<>::takeSnapshot(),1,,1
d847625eb,2014-11-03 09:42:45,Merged in fix_zero_fene (pull request #3),0,,0
cbb40144f,2014-11-03 10:21:46,add unit tests for adding/removing particles,0,,0
5c7507e94,2014-11-03 13:40:41,Test adding bonds and particles,0,,0
4cd2bb7f9,2014-11-03 15:02:15,Added tests to test_group python unit tests,0,,0
56f98a420,2014-11-03 15:12:15,Error out in Analyzers if particle number changes,1,,0
fe46d2d3c,2014-11-03 15:47:35,Make sure exclusions work with added/removed bonds/particles,0,,0
12ad4e2e8,2014-11-03 16:21:23,Fix bug in exclusions counting,1,,1
8f8640b2f,2014-11-03 17:44:38,Updating documentation,0,,0
a1e653c3e,2014-11-03 19:02:30,Sensible default orientation for added particles,0,,0
2c97889f4,2014-11-03 19:23:17,Add particle number to log quantities,0,,0
fe549050b,2014-11-03 20:47:31,Fix assert()'s,1,,1
c9032c36a,2014-11-03 21:43:19,Remove ghost particle tags via signal,0,,0
766ace098,2014-11-03 21:56:00,Fix failing unit tests,1,,1
7a012c36d,2014-11-03 22:11:32,Fix whitespace problem,1,,1
134ca74a8,2014-11-05 20:23:32,Changes to allow having zero particles,0,,0
a42ba9bd2,2014-11-06 13:46:27,Removed casts. They do not appear to be necessary.,0,,0
d5e43a521,2014-11-06 14:05:31,"Revert ""Removed casts. They do not appear to be necessary.""",0,,0
001fdcb32,2014-11-06 15:30:51,Merged in change_num_types (pull request #5),0,,0
b85c88d12,2014-11-06 17:02:53,Fix bdnvt_rigid,1,,1
6622d924b,2014-11-06 17:30:46,Merge branch 'master' into add_remove_particles,0,,0
256ac5247,2014-11-07 03:04:59,Fix compile error with GCC on Linux,1,,1
548ff9a73,2014-11-07 07:57:41,Merged in bdnvt_rigid_fix (pull request #7),0,,0
fcf2fc984,2014-11-07 15:14:15,Fix performance of initializing pair.slj() in MPI,1,,1
e95ee46f1,2014-11-07 18:11:23,make error of adding existing types a warning,1,,0
2b82ef27d,2014-11-07 18:14:44,add line break,0,,0
e1c25c5d0,2014-11-07 18:18:17,Output type name,0,,0
16b1952e0,2014-11-07 22:27:29,Merge branch 'master' into add_remove_particles,0,,0
8c5a34149,2014-11-09 20:38:51,Check if box size is sufficiently large for domain decomposition in exchangeGhosts(),0,,0
40b1c430a,2014-11-09 20:38:51,Check if box size is sufficiently large for domain decomposition in exchangeGhosts(),0,,0
204a6ce9f,2014-11-10 10:52:53,Merged in add_type_warning (pull request #9),0,,0
910afeb52,2014-11-10 10:55:27,Fix a small typo.,1,,0
ed47038cf,2014-11-10 11:52:14,fix failing unit test,1,,1
b1d69e466,2014-11-10 14:00:50,Merged in data_unit_test_fix (pull request #10),0,,0
411345684,2014-11-10 15:55:06,Added unit test for shifted lj maximum diameter,0,,0
5fc0e8ca3,2014-11-10 20:06:14,Tolerate python 2.6,0,,0
8d113cdb3,2014-11-10 20:07:34,Quiet init messages in init,0,,0
2376e69c0,2014-11-11 15:04:50,Quiet autotuner warnings when disabled too early,0,,0
